,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
a_subj.10,a_subj,True,False,True,a_subj.10,(),['subj_idx'],False,10,,,,,,,3.8164053773142212,0.22194357155911465,3.410864391897028,3.6614068838642444,3.803259691896412,3.9596620291534323,4.278539851203473,0.00779440828163924,2.5452491239655672
a_subj.11,a_subj,True,False,True,a_subj.11,(),['subj_idx'],False,11,,,,,,,2.4656963684679223,0.1259599493906887,2.237537370121834,2.3762997966378188,2.460897543301055,2.548138563197804,2.7351444446565307,0.003614189176786462,2.0455848218036223
a_subj.12,a_subj,True,False,True,a_subj.12,(),['subj_idx'],False,12,,,,,,,3.0583877358682328,0.10679634195236994,2.8499577153863416,2.985332788073223,3.055970808221635,3.127560898235187,3.2788031430384748,0.0023920217308606756,2.547224500287167
a_subj.13,a_subj,True,False,True,a_subj.13,(),['subj_idx'],False,13,,,,,,,2.82591285945036,0.10458108690571163,2.624459251772422,2.7546426359277554,2.825931156132442,2.8963891640843764,3.0381109754948854,0.0021185081126972854,2.3648572413774196
a_subj.14,a_subj,True,False,True,a_subj.14,(),['subj_idx'],False,14,,,,,,,2.923717325278504,0.1064850528649044,2.716019154785882,2.8525515615175303,2.9199278406863574,2.9910660045632476,3.1468649018847086,0.0027186776609042455,2.4747776854410826
a_subj.15,a_subj,True,False,True,a_subj.15,(),['subj_idx'],False,15,,,,,,,2.932163605487629,0.10317074521079914,2.7433782217227503,2.8586559457240215,2.9301259876790824,2.9993048186673508,3.143115330279755,0.0026424870672084474,2.5039428367337564
a_subj.16,a_subj,True,False,True,a_subj.16,(),['subj_idx'],False,16,,,,,,,4.452527054532306,0.2610687466309498,3.9673050325611228,4.27712863101817,4.443537192317112,4.612417297703279,5.0028795432220985,0.00976784655327496,2.835912938969416
a_subj.17,a_subj,True,False,True,a_subj.17,(),['subj_idx'],False,17,,,,,,,2.950281718780363,0.15445995720529562,2.6639730589605346,2.8445586721185827,2.9441284053618446,3.0552998553861337,3.2613300270042034,0.005018345982123734,2.130918725097688
a_subj.18,a_subj,True,False,True,a_subj.18,(),['subj_idx'],False,18,,,,,,,3.355574171127816,0.2190532750859083,2.95922519032653,3.196271607537661,3.3485375392617773,3.503232891463858,3.8197723193877673,0.007780831044922399,2.301456905926567
a_subj.19,a_subj,True,False,True,a_subj.19,(),['subj_idx'],False,19,,,,,,,2.7336936027984473,0.08758203105517631,2.566973095034684,2.671876237962034,2.731779828820872,2.793349587265767,2.909890247255039,0.0019474162296119052,2.3763633615161237
a_subj.20,a_subj,True,False,True,a_subj.20,(),['subj_idx'],False,20,,,,,,,2.1482581007337833,0.07563904240576977,2.0079892982516085,2.0961779659639967,2.145955336362603,2.1974542729337574,2.3035093179866664,0.0019447528627888773,1.956680294460299
a_subj.21,a_subj,True,False,True,a_subj.21,(),['subj_idx'],False,21,,,,,,,3.996891268910041,0.13425979902441107,3.7349840045395126,3.9070899934273475,3.9938550464907903,4.085616608407433,4.266094112332787,0.002741309674240712,3.1342102438351747
a_subj.22,a_subj,True,False,True,a_subj.22,(),['subj_idx'],False,22,,,,,,,2.333700274280457,0.11618453446373253,2.1193914318195577,2.2536721888731055,2.3307688552872365,2.4103637424718904,2.5707955572523553,0.0034407461558055145,1.9311202352398495
a_subj.23,a_subj,True,False,True,a_subj.23,(),['subj_idx'],False,23,,,,,,,3.879381864401704,0.21444820741227708,3.4793153563642054,3.7250252942446322,3.872443557743585,4.021290306912815,4.30736750101203,0.0067732246935252385,2.6909026908119436
a_subj.24,a_subj,True,False,True,a_subj.24,(),['subj_idx'],False,24,,,,,,,2.002218806496437,0.07455613628260259,1.85939554512123,1.9514975381105057,1.999184718087604,2.050710983558361,2.1537209624475784,0.0017269705235947765,1.8237127793025008
a_subj.25,a_subj,True,False,True,a_subj.25,(),['subj_idx'],False,25,,,,,,,3.481480770213451,0.12299812017947324,3.2580062307977213,3.3945146296565984,3.478085849980401,3.565884464597578,3.73655954321481,0.002470269480474941,2.7871867510323822
a_subj.26,a_subj,True,False,True,a_subj.26,(),['subj_idx'],False,26,,,,,,,3.492082169885756,0.12144934983926317,3.260540588501798,3.408843188363687,3.48799893737957,3.5738260990333965,3.7422896638598244,0.0032486613408540337,2.855352131020427
a_subj.27,a_subj,True,False,True,a_subj.27,(),['subj_idx'],False,27,,,,,,,2.402386802072736,0.08736776530897976,2.2394047034053934,2.34188575093287,2.3989356832278306,2.460383361089823,2.579693162118966,0.0019930585599174143,2.050376416393106
a_subj.28,a_subj,True,False,True,a_subj.28,(),['subj_idx'],False,28,,,,,,,2.1700343657873185,0.07197961299310705,2.0328444415515508,2.1190161363906754,2.1685923081024843,2.217851644739862,2.3167699986572825,0.0013788259433281823,1.980221512776967
a_subj.29,a_subj,True,False,True,a_subj.29,(),['subj_idx'],False,29,,,,,,,2.065452969760805,0.07303779032651272,1.9281273007526365,2.0156742904928366,2.0639125499528004,2.1149001028803256,2.212802820642706,0.0016674467551893329,1.867973421572581
a_subj.30,a_subj,True,False,True,a_subj.30,(),['subj_idx'],False,30,,,,,,,2.45961922046843,0.09870632004025302,2.2756139336752166,2.3896449542948583,2.4569667111163085,2.5241331565278595,2.659586737753285,0.0021293900106453267,2.0675473691889934
a_subj.31,a_subj,True,False,True,a_subj.31,(),['subj_idx'],False,31,,,,,,,1.8643419094284526,0.06722262251574429,1.7396590059566184,1.8182710672261488,1.8618474831218754,1.9087373852520733,2.0005377882578785,0.0014975849941077438,1.745431984532332
a_subj.32,a_subj,True,False,True,a_subj.32,(),['subj_idx'],False,32,,,,,,,2.366986115742841,0.09314769331253198,2.190794657463737,2.301966377807881,2.3634228124352408,2.4288557953771104,2.5539383770085538,0.0027073621913781465,2.079782306637007
a_subj.33,a_subj,True,False,True,a_subj.33,(),['subj_idx'],False,33,,,,,,,2.24747993594122,0.07629694509143173,2.100228241226614,2.196479444111343,2.245531937698494,2.2949964980475848,2.407156740374968,0.001643730595937172,2.0360889998638005
a_subj.34,a_subj,True,False,True,a_subj.34,(),['subj_idx'],False,34,,,,,,,2.210827897454107,0.08530495333141801,2.058235244980649,2.1516248646822405,2.207701243557752,2.2645134185221827,2.3949928529649784,0.0019085810769785283,1.9568739172006553
a_subj.35,a_subj,True,False,True,a_subj.35,(),['subj_idx'],False,35,,,,,,,2.7283407365282746,0.11120225091704342,2.5259533024290826,2.6519690317354403,2.7230037635109148,2.8005348109687436,2.9645306654053085,0.0036191179754946983,2.312530754109103
a_subj.36,a_subj,True,False,True,a_subj.36,(),['subj_idx'],False,36,,,,,,,2.6860625831843925,0.08917351276843928,2.5180591158711936,2.6261019689909504,2.682973151993131,2.74443647743444,2.867894414553599,0.001909911475898575,2.3313989409787625
a_subj.37,a_subj,True,False,True,a_subj.37,(),['subj_idx'],False,37,,,,,,,1.733315197308772,0.058162022833031075,1.6237190316866692,1.6939774128944813,1.7327946934009981,1.7715602552153151,1.8508785974187605,0.0011492666369961582,1.657855229273335
a_subj.38,a_subj,True,False,True,a_subj.38,(),['subj_idx'],False,38,,,,,,,2.8134117429312786,0.1128676872614807,2.5995541423480057,2.7336101327279434,2.8111718119747073,2.890051777521295,3.039300458033675,0.0034846915487455254,2.3549798139192464
a_subj.39,a_subj,True,False,True,a_subj.39,(),['subj_idx'],False,39,,,,,,,2.526537967487179,0.09416790239632102,2.3530042436932894,2.462450120640742,2.524476107471291,2.5881090146257217,2.7239929384616666,0.0025475504142287975,2.1985242338794575
t,t,True,False,False,t,(),[],False,,,,,,,,0.43023726896827175,0.04320649682846674,0.3540354618575926,0.40077804409852535,0.427431661264767,0.457112316158274,0.5236513011582532,0.001117263896374433,0.4380187910575792
t_std,t_std,True,False,False,t_std,(),[],False,,,,,,,,0.26938770972669,0.04505032495114229,0.1991781368113832,0.2382964090526417,0.26339277135131783,0.29370358113041295,0.3742791185476958,0.0012819464981854586,0.25248591293402334
t_rate,t_rate,False,False,False,t_rate,(),[],True,,,,,,,,,,,,,,,,6.870976094113348
t_shape,t_shape,False,False,False,t_shape,(),[],True,,,,,,,,,,,,,,,,3.0096166421290564
t_subj.1,t_subj,True,False,True,t_subj.1,(),['subj_idx'],False,1,,,,,,,0.33564684172699005,0.009748796051111567,0.3134547929777688,0.329762328944464,0.3366860144331522,0.34271940178418653,0.3517050830282036,0.00023274212405326156,0.3383042192715812
t_subj.2,t_subj,True,False,True,t_subj.2,(),['subj_idx'],False,2,,,,,,,0.5282503903234456,0.020802729420699922,0.4852886405113269,0.5147522299987686,0.5299492830780009,0.5426871505969895,0.5650382606389777,0.0005628391058771065,0.5594937069333011
t_subj.3,t_subj,True,False,True,t_subj.3,(),['subj_idx'],False,3,,,,,,,0.5233254279880307,0.01714268481640128,0.48545529868237175,0.5130664447392087,0.524874841277468,0.535423678849609,0.5519160108117063,0.0004306285705586351,0.5103702954799036
t_subj.4,t_subj,True,False,True,t_subj.4,(),['subj_idx'],False,4,,,,,,,0.39463429757390045,0.010246293698778566,0.3716973618557185,0.38829723881795764,0.3956292993330758,0.40190126836632095,0.4117880773784299,0.0002577420444237478,0.39425473296763663
t_subj.5,t_subj,True,False,True,t_subj.5,(),['subj_idx'],False,5,,,,,,,0.48297469914776675,0.011949091529623033,0.45690616917736016,0.4758686120453885,0.48433570215337995,0.4916511790030185,0.5028285924712292,0.0002228305234069273,0.4932587143690208
t_subj.6,t_subj,True,False,True,t_subj.6,(),['subj_idx'],False,6,,,,,,,0.5158242982522487,0.015017178387087618,0.482049622289322,0.5070322625769125,0.5174236023701043,0.5264982382487037,0.5405624190330747,0.0003250843545579916,0.5316621870577877
t_subj.7,t_subj,True,False,True,t_subj.7,(),['subj_idx'],False,7,,,,,,,0.5109027587497591,0.024462560261953956,0.45798253953972673,0.4961074130852842,0.5129823759782578,0.5280215956468605,0.551956564872613,0.0004567947426227073,0.5521942131247431
t_subj.8,t_subj,True,False,True,t_subj.8,(),['subj_idx'],False,8,,,,,,,0.3671243481936438,0.014389762376419242,0.3354585449492959,0.3586387062669642,0.36833274604234,0.37702736283922844,0.39173092706384965,0.00034640622556952986,0.3379022093506341
t_subj.9,t_subj,True,False,True,t_subj.9,(),['subj_idx'],False,9,,,,,,,0.4440118084444699,0.02547112079689464,0.3906824976440637,0.42729642533297274,0.44522919971092434,0.46184572174556393,0.49103246540908074,0.0006819742252438953,0.49609331386653527
t_subj.10,t_subj,True,False,True,t_subj.10,(),['subj_idx'],False,10,,,,,,,0.3342449872424233,0.015317923977882826,0.29901849297545186,0.3254389517445451,0.3359540804917256,0.3453035825986308,0.35980548001245316,0.00035067065507725815,0.31911051141469726
t_subj.11,t_subj,True,False,True,t_subj.11,(),['subj_idx'],False,11,,,,,,,0.002257072574368575,0.0013843316931417353,0.0003209200918318708,0.001213939422968528,0.0020231456922680346,0.0030584101015167127,0.0055042190641663245,2.867482461665075e-05,0.002609484151665268
t_subj.12,t_subj,True,False,True,t_subj.12,(),['subj_idx'],False,12,,,,,,,0.3637851234045291,0.028774586182580154,0.30220739075780656,0.3457154342549797,0.3658836750404158,0.384463165979328,0.4136135996860125,0.0007020749274741732,0.39096688046635825
t_subj.13,t_subj,True,False,True,t_subj.13,(),['subj_idx'],False,13,,,,,,,0.36029564570940376,0.018721810258209053,0.3175999443608503,0.34880577572243093,0.3623805120651894,0.3736279540642606,0.39107110658916205,0.0004755725953622757,0.37382505917326025
t_subj.14,t_subj,True,False,True,t_subj.14,(),['subj_idx'],False,14,,,,,,,0.3719211232225499,0.03640223594297089,0.29418593338053306,0.34861062672544113,0.37448986340555407,0.39767159921259526,0.4375576008543203,0.0010084788518174737,0.44022451852852373
t_subj.15,t_subj,True,False,True,t_subj.15,(),['subj_idx'],False,15,,,,,,,0.4335501464165436,0.03540247935798747,0.35555942452601436,0.4120912594157488,0.4371748872553384,0.45857275199796055,0.49248523250192566,0.0008758840386045951,0.5007178397438766
t_subj.16,t_subj,True,False,True,t_subj.16,(),['subj_idx'],False,16,,,,,,,0.24476148545649068,0.022429794480642976,0.19401117050653272,0.2312816517710003,0.24690151940708066,0.2607861714626192,0.2827277535026933,0.0006495146014629962,0.19691331547641086
t_subj.17,t_subj,True,False,True,t_subj.17,(),['subj_idx'],False,17,,,,,,,0.4603440215361422,0.00906751040855277,0.43918644792162087,0.4551042666637808,0.46140181152761184,0.46675386774125116,0.47513929451484177,0.0002007660091732111,0.4491496210089485
t_subj.18,t_subj,True,False,True,t_subj.18,(),['subj_idx'],False,18,,,,,,,0.11614234173671624,0.01701485214660192,0.07859854913976119,0.10575480952504109,0.11750521020105108,0.12841499500895026,0.14571430808467595,0.0005503228217807161,0.10117335971199955
t_subj.19,t_subj,True,False,True,t_subj.19,(),['subj_idx'],False,19,,,,,,,0.5756014885146051,0.020270660409620465,0.5303813952059475,0.5633245690533504,0.5780540212988581,0.5904206250062484,0.6080490096265314,0.0004292433632163676,0.5952181866467955
t_subj.20,t_subj,True,False,True,t_subj.20,(),['subj_idx'],False,20,,,,,,,0.47904835878459323,0.019239176222914083,0.4370132151943595,0.46675804058861564,0.4805274301100988,0.49273962582101666,0.5118321746340048,0.0005253507968831849,0.5079771613272497
t_subj.21,t_subj,True,False,True,t_subj.21,(),['subj_idx'],False,21,,,,,,,0.048964566007824874,0.022881426696494483,0.010136939497393681,0.031827267512652635,0.04736079260064394,0.06339959737355437,0.09802599136504898,0.0005048887597464745,0.08636720341719512
t_subj.22,t_subj,True,False,True,t_subj.22,(),['subj_idx'],False,22,,,,,,,0.2699921533950876,0.012266830545478615,0.2423225781530598,0.2627028147632951,0.27092236647722817,0.2783404461687437,0.29128413749841664,0.0003692186092905945,0.2638116270020419
t_subj.23,t_subj,True,False,True,t_subj.23,(),['subj_idx'],False,23,,,,,,,0.4323777130361711,0.022124487418384187,0.3829311823813236,0.4192258744734341,0.4350203097906509,0.4486954525956054,0.4679143423353977,0.0005241792247925667,0.4474497382909907
t_subj.24,t_subj,True,False,True,t_subj.24,(),['subj_idx'],False,24,,,,,,,0.3726616532005775,0.01032693218574009,0.35058186767374216,0.36657818021624344,0.37347030036770734,0.3800816948947989,0.38995150974137993,0.00022212553767217766,0.38358116491286237
t_subj.25,t_subj,True,False,True,t_subj.25,(),['subj_idx'],False,25,,,,,,,0.4683485805438504,0.03556285736162395,0.3914531342629418,0.44601900754965973,0.4717217805422705,0.49422050589600264,0.5285063190553498,0.000968157472273847,0.5053295537245244
t_subj.26,t_subj,True,False,True,t_subj.26,(),['subj_idx'],False,26,,,,,,,0.2724856075320632,0.052356347241233586,0.16302086368058494,0.23773899183390654,0.2751450144533182,0.31035852920375767,0.36447807093427587,0.0014179235820078143,0.41925821271984104
t_subj.27,t_subj,True,False,True,t_subj.27,(),['subj_idx'],False,27,,,,,,,0.37382846337375125,0.010528887817458372,0.3501870657240881,0.36747505238878503,0.37496209761614946,0.3813828819457014,0.3910650319146129,0.0002792008661840434,0.3561128252923308
t_subj.28,t_subj,True,False,True,t_subj.28,(),['subj_idx'],False,28,,,,,,,0.5272604206665726,0.011993692805933008,0.5008358781947309,0.5199233880537232,0.5284810913217646,0.5357376742643404,0.5475719011058654,0.00021013103651757017,0.5380287617316928
t_subj.29,t_subj,True,False,True,t_subj.29,(),['subj_idx'],False,29,,,,,,,0.48591552785236364,0.010334980753908563,0.4618102367179553,0.47982123654350434,0.4872099813313366,0.4931407071620792,0.5029300587645475,0.0002333784857186388,0.48017683258714283
t_subj.30,t_subj,True,False,True,t_subj.30,(),['subj_idx'],False,30,,,,,,,0.56942679600693,0.01271389814654814,0.540900636643598,0.5616905090568709,0.5708350947954874,0.5785611561587984,0.5904038486753312,0.00029462840072637375,0.5614770805458608
t_subj.31,t_subj,True,False,True,t_subj.31,(),['subj_idx'],False,31,,,,,,,0.5705835227569996,0.012255022920688856,0.5435822707225109,0.5626620107136922,0.5716278134428439,0.5793434905333672,0.5920783129926089,0.00027048589978543225,0.5833627595937373
t_subj.32,t_subj,True,False,True,t_subj.32,(),['subj_idx'],False,32,,,,,,,0.6576133520394344,0.020040953180240788,0.6152108662508338,0.6447487109766781,0.6588435486884119,0.6715557546553526,0.693371461506822,0.000566731658873805,0.6841927094854672
t_subj.33,t_subj,True,False,True,t_subj.33,(),['subj_idx'],False,33,,,,,,,0.5720442977474713,0.016411709692419275,0.5345090859019641,0.5622069444990881,0.5740002035431148,0.5839757330472746,0.5982840492128818,0.0003688916854007451,0.5903041226367121
t_subj.34,t_subj,True,False,True,t_subj.34,(),['subj_idx'],False,34,,,,,,,0.5362137142740944,0.013430685063581317,0.5069495892313214,0.5280569792660786,0.5373907530022145,0.5457081862343821,0.5591578426785009,0.0003278204664121517,0.5444432976943473
t_subj.35,t_subj,True,False,True,t_subj.35,(),['subj_idx'],False,35,,,,,,,0.5793978102444632,0.02849295476448025,0.5178344832901796,0.5615506939307521,0.5813469124280036,0.5995568562388053,0.629025988068731,0.0008493760041323692,0.6272338525561294
t_subj.36,t_subj,True,False,True,t_subj.36,(),['subj_idx'],False,36,,,,,,,0.4619958252938582,0.021157437924460332,0.4171752664670273,0.448954328626757,0.46412734386429383,0.47697766347059367,0.4978592510262036,0.0005140590250530388,0.4811611006556907
t_subj.37,t_subj,True,False,True,t_subj.37,(),['subj_idx'],False,37,,,,,,,0.45576702991870516,0.01039381232796971,0.43287357524799513,0.4494122266720927,0.456825458836025,0.46306395035363146,0.4735365849347052,0.0002065080186141205,0.46019858462697266
t_subj.38,t_subj,True,False,True,t_subj.38,(),['subj_idx'],False,38,,,,,,,0.5680100417851702,0.034986532149907865,0.4954738869976595,0.5447397636391237,0.5695291529462564,0.5931499419893912,0.6321635114254794,0.0010060774390942156,0.6468131057516925
t_subj.39,t_subj,True,False,True,t_subj.39,(),['subj_idx'],False,39,,,,,,,0.48550094577336583,0.025951852728569,0.43132511441423327,0.46892804469821653,0.48678077746712817,0.503359494575472,0.5329744101731059,0.0006247095961249623,0.5421865755729799
z_trans,z_trans,True,False,False,z_trans,(),[],True,,,,,,,,,,,,,,,,-0.10339319794301625
z,z,False,False,False,z,(),[],False,,,,,,,,0.42292026588503884,0.013650083720431989,0.3969497693176035,0.4136049302135922,0.4226982635823718,0.43216766451927924,0.44983301046263563,0.0002147308081326789,0.47417470278195994
z_std,z_std,True,False,False,z_std,(),[],False,,,,,,,,0.3397891175831584,0.022599116156551503,0.2990565916380939,0.32397989497405416,0.338900066096386,0.35437255302494114,0.38661588278843034,0.0004599048805497889,0.17519933982660682
z_tau,z_tau,False,False,False,z_tau,(),[],True,,,,,,,,,,,,,,,,32.57879892870463
z_subj_trans.1,z_subj_trans,True,False,True,z_subj_trans.1,(),['subj_idx'],True,1,,,,,,,,,,,,,,,0.23319279124404263
z_subj_trans.2,z_subj_trans,True,False,True,z_subj_trans.2,(),['subj_idx'],True,2,,,,,,,,,,,,,,,-0.012784655806373987
z_subj_trans.3,z_subj_trans,True,False,True,z_subj_trans.3,(),['subj_idx'],True,3,,,,,,,,,,,,,,,-0.3810392442122062
z_subj_trans.4,z_subj_trans,True,False,True,z_subj_trans.4,(),['subj_idx'],True,4,,,,,,,,,,,,,,,-0.1437946409491132
z_subj_trans.5,z_subj_trans,True,False,True,z_subj_trans.5,(),['subj_idx'],True,5,,,,,,,,,,,,,,,-0.045751536535314656
z_subj_trans.6,z_subj_trans,True,False,True,z_subj_trans.6,(),['subj_idx'],True,6,,,,,,,,,,,,,,,0.12847709354190814
z_subj_trans.7,z_subj_trans,True,False,True,z_subj_trans.7,(),['subj_idx'],True,7,,,,,,,,,,,,,,,-0.05162777857129768
z_subj_trans.8,z_subj_trans,True,False,True,z_subj_trans.8,(),['subj_idx'],True,8,,,,,,,,,,,,,,,-0.46935889194388875
z_subj_trans.9,z_subj_trans,True,False,True,z_subj_trans.9,(),['subj_idx'],True,9,,,,,,,,,,,,,,,-0.026918155545980902
z_subj_trans.10,z_subj_trans,True,False,True,z_subj_trans.10,(),['subj_idx'],True,10,,,,,,,,,,,,,,,-0.3462595391088078
z_subj_trans.11,z_subj_trans,True,False,True,z_subj_trans.11,(),['subj_idx'],True,11,,,,,,,,,,,,,,,-0.07652123361993698
z_subj_trans.12,z_subj_trans,True,False,True,z_subj_trans.12,(),['subj_idx'],True,12,,,,,,,,,,,,,,,-0.18814235125421305
z_subj_trans.13,z_subj_trans,True,False,True,z_subj_trans.13,(),['subj_idx'],True,13,,,,,,,,,,,,,,,-0.16750032568370388
z_subj_trans.14,z_subj_trans,True,False,True,z_subj_trans.14,(),['subj_idx'],True,14,,,,,,,,,,,,,,,-0.21489696497883395
z_subj_trans.15,z_subj_trans,True,False,True,z_subj_trans.15,(),['subj_idx'],True,15,,,,,,,,,,,,,,,-0.11962567630606447
z_subj_trans.16,z_subj_trans,True,False,True,z_subj_trans.16,(),['subj_idx'],True,16,,,,,,,,,,,,,,,-0.42588792920713514
z_subj_trans.17,z_subj_trans,True,False,True,z_subj_trans.17,(),['subj_idx'],True,17,,,,,,,,,,,,,,,-0.379755889882312
z_subj_trans.18,z_subj_trans,True,False,True,z_subj_trans.18,(),['subj_idx'],True,18,,,,,,,,,,,,,,,-0.31164935756693285
z_subj_trans.19,z_subj_trans,True,False,True,z_subj_trans.19,(),['subj_idx'],True,19,,,,,,,,,,,,,,,-0.16781196711332252
z_subj_trans.20,z_subj_trans,True,False,True,z_subj_trans.20,(),['subj_idx'],True,20,,,,,,,,,,,,,,,0.08072595590150759
z_subj_trans.21,z_subj_trans,True,False,True,z_subj_trans.21,(),['subj_idx'],True,21,,,,,,,,,,,,,,,-0.17221767050518644
z_subj_trans.22,z_subj_trans,True,False,True,z_subj_trans.22,(),['subj_idx'],True,22,,,,,,,,,,,,,,,-0.18164015904526506
z_subj_trans.23,z_subj_trans,True,False,True,z_subj_trans.23,(),['subj_idx'],True,23,,,,,,,,,,,,,,,-0.11602734420490607
z_subj_trans.24,z_subj_trans,True,False,True,z_subj_trans.24,(),['subj_idx'],True,24,,,,,,,,,,,,,,,-0.09744190528970026
z_subj_trans.25,z_subj_trans,True,False,True,z_subj_trans.25,(),['subj_idx'],True,25,,,,,,,,,,,,,,,-0.23422036319002285
z_subj_trans.26,z_subj_trans,True,False,True,z_subj_trans.26,(),['subj_idx'],True,26,,,,,,,,,,,,,,,-0.0131384504291252
z_subj_trans.27,z_subj_trans,True,False,True,z_subj_trans.27,(),['subj_idx'],True,27,,,,,,,,,,,,,,,-0.428512558645739
z_subj_trans.28,z_subj_trans,True,False,True,z_subj_trans.28,(),['subj_idx'],True,28,,,,,,,,,,,,,,,-0.06263847456022244
z_subj_trans.29,z_subj_trans,True,False,True,z_subj_trans.29,(),['subj_idx'],True,29,,,,,,,,,,,,,,,-0.2985937633212824
z_subj_trans.30,z_subj_trans,True,False,True,z_subj_trans.30,(),['subj_idx'],True,30,,,,,,,,,,,,,,,-0.29450031694166806
z_subj_trans.31,z_subj_trans,True,False,True,z_subj_trans.31,(),['subj_idx'],True,31,,,,,,,,,,,,,,,0.09740595026316827
z_subj_trans.32,z_subj_trans,True,False,True,z_subj_trans.32,(),['subj_idx'],True,32,,,,,,,,,,,,,,,0.26573071411472315
z_subj_trans.33,z_subj_trans,True,False,True,z_subj_trans.33,(),['subj_idx'],True,33,,,,,,,,,,,,,,,0.1645755911872977
z_subj_trans.34,z_subj_trans,True,False,True,z_subj_trans.34,(),['subj_idx'],True,34,,,,,,,,,,,,,,,0.22346592035459314
z_subj_trans.35,z_subj_trans,True,False,True,z_subj_trans.35,(),['subj_idx'],True,35,,,,,,,,,,,,,,,0.26292466882740395
z_subj_trans.36,z_subj_trans,True,False,True,z_subj_trans.36,(),['subj_idx'],True,36,,,,,,,,,,,,,,,-0.19992479872224703
z_subj_trans.37,z_subj_trans,True,False,True,z_subj_trans.37,(),['subj_idx'],True,37,,,,,,,,,,,,,,,-0.12949907793681825
z_subj_trans.38,z_subj_trans,True,False,True,z_subj_trans.38,(),['subj_idx'],True,38,,,,,,,,,,,,,,,0.1718931713699249
z_subj_trans.39,z_subj_trans,True,False,True,z_subj_trans.39,(),['subj_idx'],True,39,,,,,,,,,,,,,,,0.08425987515776816
