subj_idx,response,rt,gain,loss 
31,0,0.727321,10,-100
31,0,0.558415,10,-10
31,0,0.884466,100,-50
31,1,2.077655,100,-40
31,0,0.64777,60,-90
31,0,0.498398,10,-50
31,0,0.627483,40,-20
31,0,0.719351,60,-100
31,1,1.066806,80,-20
31,1,0.516614,90,-30
31,0,0.677262,20,-40
31,0,0.639189,60,-70
31,0,0.50644,10,-10
31,0,1.035018,90,-80
31,0,0.558555,40,-60
31,1,0.644727,100,-10
31,0,0.783333,20,-100
31,1,1.501258,80,-30
31,0,0.558054,20,-30
31,1,0.660816,90,-20
31,0,0.671253,30,-90
31,0,0.792627,60,-20
31,1,0.797271,90,-10
31,0,0.594039,30,-80
31,0,0.73485,60,-80
31,1,0.982236,50,-20
31,0,0.571421,30,-60
31,0,1.800549,90,-90
31,0,0.725799,30,-100
31,0,1.821043,50,-40
31,0,0.608924,50,-90
31,0,0.572913,90,-100
31,0,1.347199,40,-80
31,0,0.834376,90,-30
31,0,0.485574,20,-70
31,0,0.543376,80,-90
31,0,0.534723,20,-100
31,0,0.453996,50,-90
31,0,0.664101,70,-70
31,1,0.922495,80,-10
31,1,0.698096,100,-20
31,0,0.674514,70,-80
31,0,0.500056,80,-70
31,0,0.509888,10,-40
31,0,0.558433,50,-10
31,0,0.484981,30,-20
31,1,0.742453,100,-20
31,0,0.701668,10,-30
31,0,0.622985,10,-60
31,0,0.618956,40,-90
31,0,0.43911,40,-90
31,0,0.91336,80,-50
31,1,0.753591,100,-60
31,0,1.175052,100,-100
31,0,0.580517,50,-80
31,0,0.537872,60,-30
31,0,0.817123,10,-80
31,0,0.501669,30,-10
31,0,8.520842,90,-100
31,0,0.764073,20,-90
31,0,1.066278,100,-90
31,0,0.68415,30,-70
31,0,0.693749,50,-60
31,0,0.470999,60,-70
31,0,0.656976,20,-80
31,0,0.515387,10,-40
31,0,0.435066,80,-50
31,1,0.758531,90,-50
31,0,0.6686,30,-30
31,0,0.607231,60,-90
31,0,0.515189,40,-70
31,0,2.315214,100,-70
31,0,0.491873,40,-70
31,0,0.508402,60,-40
31,0,0.700689,10,-80
31,0,0.542217,70,-60
31,0,0.573384,10,-90
31,0,0.506655,10,-60
31,1,1.210822,100,-70
31,0,0.630871,10,-20
31,0,0.618989,100,-100
31,0,0.902693,60,-50
31,0,0.463608,80,-90
31,0,0.713525,60,-100
31,0,1.545894,40,-80
31,1,0.937554,100,-50
31,0,0.624371,80,-80
31,0,1.548267,70,-100
31,1,0.931217,100,-30
31,1,0.731337,50,-20
31,0,0.763309,70,-90
31,0,0.617303,30,-70
31,1,1.133983,90,-60
31,1,1.870202,40,-30
31,1,0.57578,90,-10
31,0,0.789727,80,-100
31,0,0.818589,20,-60
31,1,0.879197,90,-70
31,1,2.656366,70,-30
31,0,0.659379,50,-50
31,0,1.157726,70,-50
31,0,0.812134,20,-20
31,1,0.744573,80,-40
31,0,0.560006,40,-40
31,0,0.582551,20,-80
31,0,1.364019,20,-50
31,0,0.570287,50,-50
31,0,0.591386,70,-90
31,0,2.705718,20,-90
31,0,0.787754,40,-20
31,0,0.65719,70,-70
31,1,0.86716,80,-40
31,1,0.773109,100,-40
31,0,1.475081,80,-70
31,0,0.638289,10,-30
31,0,0.665412,60,-60
31,0,0.556113,20,-40
31,0,0.89811,70,-100
31,0,1.235314,90,-80
31,0,0.615723,30,-60
31,1,2.548109,60,-30
31,1,0.916028,50,-10
31,0,0.70896,50,-100
31,1,0.813524,80,-20
31,0,1.001636,60,-50
31,1,0.846486,40,-10
31,0,0.74558,50,-80
31,1,1.144441,100,-60
31,0,1.183293,90,-70
31,0,1.32525,90,-40
31,1,1.020935,80,-10
31,0,0.736894,20,-60
31,0,0.743793,10,-100
31,0,0.64688,40,-60
31,0,0.857451,80,-100
31,0,0.69247,50,-70
31,0,0.549631,50,-40
31,0,0.492848,20,-70
31,0,0.589376,10,-70
31,0,0.570212,50,-30
31,0,0.703478,60,-40
31,0,0.415546,30,-40
31,0,0.451887,30,-30
31,1,0.726618,100,-10
31,0,0.757996,70,-80
31,0,1.092378,80,-60
31,0,0.613378,50,-70
31,0,0.841208,60,-10
31,0,0.78852,80,-60
31,1,0.90543,70,-20
31,0,0.713875,60,-80
31,0,0.802715,40,-10
31,0,0.647486,20,-30
31,0,0.65014,40,-100
31,0,0.668791,70,-60
31,0,0.511246,30,-50
31,1,0.767793,80,-30
31,1,0.989855,70,-10
32,0,3.941659,100,-60
32,0,1.438398,10,-40
32,0,0.993885,10,-80
32,0,1.159326,90,-100
32,0,3.789927,30,-60
32,1,1.204314,90,-30
32,0,0.896692,50,-90
32,0,1.057416,40,-100
32,0,1.004158,20,-50
32,0,1.008301,40,-50
32,1,0.972386,80,-10
32,0,2.881838,90,-90
32,0,0.516348,100,-90
32,0,0.756888,20,-70
32,0,0.506911,50,-80
32,0,1.075795,10,-20
32,0,0.565814,40,-90
32,0,0.707662,60,-80
32,1,1.323571,90,-10
32,0,0.779275,30,-100
32,1,0.985306,50,-10
32,1,4.543133,30,-20
32,0,0.791298,90,-40
32,0,0.75606,20,-20
32,0,1.026017,70,-50
32,0,0.893954,70,-70
32,0,0.559279,40,-50
32,1,0.869326,90,-20
32,0,0.550758,30,-70
32,0,0.67809,10,-90
32,0,1.015421,10,-40
32,0,0.428289,90,-70
32,0,0.448079,80,-50
32,0,0.418518,50,-100
32,0,0.566499,100,-100
32,0,0.461095,70,-80
32,1,0.639116,70,-20
32,0,0.44977,80,-80
32,0,0.452841,90,-90
32,0,0.663492,20,-50
32,1,1.578075,50,-20
32,0,0.83961,20,-80
32,1,1.29905,60,-30
32,0,0.46045,20,-70
32,0,0.766652,30,-30
32,1,0.614705,100,-20
32,0,0.538953,100,-100
32,0,3.798443,20,-100
32,0,0.499587,50,-60
32,0,1.372838,100,-70
32,0,0.434403,80,-90
32,1,1.765537,30,-10
32,0,0.515897,80,-40
32,0,0.692497,30,-90
32,0,0.413742,60,-80
32,1,0.802471,60,-20
32,0,1.143665,80,-60
32,0,0.459948,70,-60
32,0,0.597648,40,-70
32,0,0.666441,10,-70
32,0,0.638561,30,-40
32,0,0.409851,30,-60
32,0,0.630372,30,-30
32,0,0.554521,70,-90
32,0,0.536849,40,-90
32,0,0.455535,20,-60
32,0,0.601702,10,-10
32,0,0.459267,50,-70
32,0,0.714452,40,-30
32,0,0.435393,60,-50
32,1,0.734956,80,-30
32,0,0.559102,10,-50
32,0,1.861537,50,-30
32,0,0.520607,10,-60
32,0,0.583804,10,-20
32,0,0.427046,60,-70
32,0,0.662588,40,-30
32,0,0.528917,40,-60
32,0,0.496421,30,-50
32,0,0.585029,60,-40
32,1,1.278134,40,-10
32,0,0.496232,100,-80
32,0,0.521764,100,-70
32,0,1.064923,10,-30
32,0,0.731592,10,-60
32,0,0.915187,40,-100
32,0,0.578605,30,-80
32,0,0.56116,70,-60
32,0,0.558907,10,-80
32,0,0.965606,90,-50
32,0,1.328912,80,-100
32,0,0.480677,60,-60
32,0,0.458394,10,-70
32,1,1.205051,70,-30
32,0,0.729054,20,-100
32,1,1.78511,40,-20
32,1,1.87879,50,-20
32,0,0.824615,40,-80
32,0,0.603999,30,-80
32,0,0.422656,90,-100
32,0,0.850195,30,-20
32,1,0.918401,80,-30
32,0,1.119098,100,-60
32,0,0.427814,50,-60
32,1,0.790993,80,-20
32,0,0.555655,10,-100
32,1,1.03379,100,-30
32,1,0.955467,70,-10
32,0,0.730468,40,-40
32,0,0.434269,70,-40
32,0,0.93425,20,-40
32,0,0.470169,100,-40
32,0,0.640185,50,-40
32,0,0.698849,20,-90
32,0,0.82807,50,-30
32,1,0.919744,70,-30
32,0,0.50365,20,-60
32,0,0.552184,10,-50
32,1,0.823334,60,-10
32,0,0.698787,20,-30
32,0,0.595477,70,-80
32,1,0.872125,50,-10
32,1,0.993673,80,-10
32,0,0.69491,20,-10
32,0,0.504255,50,-50
32,0,0.672772,20,-40
32,1,0.818334,100,-20
32,0,0.606735,30,-10
32,0,0.538895,50,-70
32,1,0.945952,90,-30
32,0,0.536932,10,-100
32,0,1.3761,60,-60
32,0,0.734254,20,-30
32,0,0.414188,70,-20
32,0,1.762782,90,-60
32,0,0.521155,80,-90
32,0,0.560582,40,-80
32,0,0.762015,70,-90
32,0,0.536213,60,-90
32,0,0.455217,100,-50
32,0,0.641388,20,-10
32,0,0.55706,80,-70
32,0,0.498201,30,-100
32,1,1.201248,100,-10
32,0,0.5514,60,-70
32,0,0.518674,80,-50
32,0,0.567252,10,-10
32,0,0.821301,100,-50
32,0,0.44136,50,-40
32,0,0.428357,80,-70
32,0,0.536466,20,-20
32,1,0.911621,60,-10
32,1,1.207665,90,-20
32,0,0.596548,50,-100
32,0,0.481715,90,-80
32,0,0.971652,10,-30
32,0,0.737373,70,-40
32,0,0.951928,40,-20
32,0,1.094578,100,-80
32,0,0.487535,80,-60
32,0,0.552018,30,-90
32,0,0.687197,100,-40
32,1,1.063921,60,-20
32,1,1.146513,100,-10
32,0,0.657994,40,-40
32,1,0.916649,90,-10
32,0,0.772628,40,-70
32,0,0.770964,40,-10
32,0,1.63282,90,-80
32,0,0.71721,80,-40
32,0,0.597128,60,-90
32,0,0.561836,60,-100
32,1,0.992346,100,-30
32,0,3.309681,30,-50
32,0,0.902718,60,-30
32,0,0.534715,30,-40
32,0,0.518048,80,-80
32,0,0.766542,20,-80
32,0,0.621899,20,-90
32,1,1.08256,70,-10
32,1,0.845448,80,-20
32,0,0.761454,30,-70
32,0,1.168726,70,-50
33,0,0.614871,20,-30
33,0,7.27158,100,-70
33,0,3.64356,70,-60
33,0,3.989257,20,-20
33,0,3.561493,70,-70
33,0,2.21498,100,-90
33,0,3.258779,100,-40
33,0,0.996434,90,-90
33,1,6.376215,70,-20
33,1,1.705649,80,-10
33,1,1.272906,60,-10
33,1,1.01833,50,-10
33,0,1.006282,80,-40
33,1,1.073689,50,-10
33,0,2.8981,60,-20
33,0,0.850139,70,-50
33,0,1.043663,50,-20
33,1,1.854095,80,-20
33,0,1.200341,30,-90
33,0,2.347809,10,-70
33,0,1.162547,20,-40
33,0,0.855565,50,-20
33,1,5.304789,100,-40
33,0,1.332382,10,-60
33,0,1.458696,90,-50
33,0,3.365505,30,-70
33,0,2.922714,20,-90
33,0,0.809705,10,-10
33,0,1.053578,40,-10
33,0,1.407046,90,-80
33,0,0.538996,70,-60
33,0,1.917161,70,-70
33,0,2.180173,60,-80
33,1,1.504981,90,-20
33,0,1.848044,80,-100
33,0,0.850416,40,-100
33,0,0.836098,80,-70
33,1,2.166677,90,-20
33,0,0.699468,40,-10
33,0,0.706657,100,-10
33,0,2.818461,40,-70
33,0,0.862011,50,-70
33,0,1.487496,100,-100
33,0,3.912121,40,-40
33,0,0.767388,80,-50
33,0,0.820642,20,-30
33,0,2.359558,100,-80
33,0,1.452811,30,-90
33,0,1.302712,100,-50
33,0,1.406181,90,-40
33,0,0.777959,100,-90
33,0,0.735685,50,-100
33,0,0.869275,100,-60
33,0,0.89395,40,-20
33,0,0.622962,50,-90
33,0,1.257223,70,-100
33,0,0.938818,60,-20
33,0,1.74472,10,-40
33,0,0.847383,60,-70
33,0,0.665374,30,-40
33,0,0.770838,50,-100
33,0,1.168218,10,-80
33,0,0.756836,100,-50
33,0,0.626243,100,-80
33,0,0.620613,80,-90
33,0,0.743451,100,-60
33,0,0.957438,10,-60
33,0,0.755397,80,-70
33,0,0.840608,40,-60
33,0,0.603462,30,-10
33,0,0.750815,40,-60
33,0,0.580252,10,-30
33,0,0.681233,10,-20
33,0,0.665949,40,-70
33,0,0.770785,80,-40
33,0,0.559917,50,-50
33,1,1.597199,100,-10
33,0,0.945438,60,-30
33,0,0.711567,90,-60
33,0,0.470568,10,-50
33,1,3.415717,100,-30
33,0,1.450514,90,-90
33,0,1.508726,70,-100
33,0,0.925444,30,-50
33,0,0.701436,60,-60
33,0,1.190063,20,-80
33,1,1.339344,90,-10
33,0,1.210823,50,-70
33,0,1.486557,10,-100
33,0,1.350903,20,-100
33,0,0.716018,80,-60
33,0,0.659109,40,-30
33,0,0.757424,40,-40
33,0,0.754685,20,-50
33,0,0.951986,60,-90
33,0,0.477829,60,-40
33,0,0.662723,50,-30
33,0,0.647877,90,-40
33,0,0.905322,100,-100
33,0,3.536374,70,-20
33,0,0.662709,90,-80
33,0,0.71262,60,-40
33,0,0.536019,70,-30
33,0,1.861325,10,-100
33,0,0.7108,30,-30
33,0,0.607207,90,-50
33,0,1.170635,20,-60
33,0,0.799768,20,-10
33,0,0.827735,70,-90
33,0,0.766497,90,-70
33,0,0.539823,20,-60
33,1,1.61703,100,-20
33,0,1.25976,50,-60
33,0,0.621735,80,-50
33,1,1.505015,80,-10
33,0,0.984578,40,-80
33,0,1.357017,70,-10
33,0,1.594016,40,-100
33,0,0.741871,30,-40
33,0,1.148366,100,-70
33,0,0.643031,20,-90
33,0,1.157027,70,-80
33,0,0.674446,60,-50
33,0,0.435715,40,-50
33,0,1.109977,20,-100
33,0,0.421701,50,-40
33,0,0.600695,20,-10
33,0,0.61202,80,-90
33,0,0.543736,70,-90
33,0,0.653913,10,-50
33,0,0.823702,40,-90
33,0,1.896315,10,-70
33,0,0.712322,80,-80
33,0,1.319875,80,-60
33,0,0.566565,30,-70
33,0,0.563817,30,-80
33,0,0.921534,30,-100
33,0,0.479893,70,-50
33,0,0.592112,10,-30
33,0,0.98862,90,-70
33,0,0.600363,30,-30
33,0,1.347625,70,-30
33,0,0.610279,40,-50
33,0,0.949942,90,-60
33,0,1.235595,20,-80
33,0,0.653705,40,-30
33,0,0.751628,50,-40
33,0,0.805597,60,-70
33,0,1.265553,10,-90
33,0,0.531822,40,-20
33,0,0.970573,90,-100
33,0,0.543653,60,-80
33,0,0.558416,30,-100
33,0,0.747585,70,-80
33,0,0.706288,20,-70
33,0,0.497608,20,-20
33,0,0.569697,50,-60
33,0,0.510341,60,-30
33,0,0.750343,80,-80
33,0,0.539702,40,-80
33,0,0.610342,40,-90
33,0,0.478018,30,-80
33,0,0.494238,60,-10
33,1,1.774413,100,-20
33,0,1.346872,90,-100
33,0,0.609849,50,-50
33,0,0.501156,20,-40
33,0,0.628522,90,-30
33,0,0.967507,60,-90
33,0,0.964165,80,-100
33,0,0.625727,10,-80
33,0,0.604213,30,-50
33,0,0.679817,30,-60
33,0,0.560478,90,-10
33,0,0.574327,30,-10
33,0,0.54764,10,-20
33,0,0.953721,80,-30
33,0,0.58372,80,-30
33,0,0.435879,50,-90
33,0,0.709565,100,-30
33,0,0.749504,50,-80
34,0,0.796774,80,-80
34,1,0.87269,80,-40
34,1,1.225368,50,-50
34,1,1.892686,70,-10
34,0,1.533401,40,-100
34,0,1.123453,60,-60
34,0,1.202073,70,-60
34,1,0.701165,90,-20
34,0,0.932538,90,-70
34,0,1.003907,50,-70
34,0,0.791392,70,-90
34,1,1.067855,60,-10
34,0,0.908703,80,-100
34,1,0.779876,100,-10
34,0,2.481273,90,-70
34,0,1.289785,20,-80
34,0,3.345787,20,-90
34,0,0.864088,80,-70
34,0,2.482426,10,-90
34,1,1.803076,70,-20
34,0,0.942639,40,-100
34,0,1.068651,50,-90
34,1,1.630047,30,-20
34,1,1.616659,100,-40
34,0,1.443039,30,-70
34,1,2.141132,80,-20
34,0,0.907147,80,-90
34,1,2.330332,30,-40
34,0,0.857322,40,-60
34,1,1.25042,80,-10
34,0,1.363884,10,-50
34,1,2.896501,100,-20
34,1,3.016535,90,-40
34,0,1.29977,70,-60
34,0,0.891291,100,-60
34,0,1.507824,50,-100
34,0,0.61131,50,-80
34,0,0.502442,60,-80
34,0,0.742481,30,-80
34,0,0.476639,10,-60
34,1,0.653869,50,-40
34,1,1.119938,30,-30
34,0,1.254482,100,-60
34,1,1.319899,60,-10
34,0,1.023095,20,-60
34,1,0.865774,60,-20
34,0,0.731168,100,-90
34,1,0.841826,10,-20
34,0,1.036637,80,-80
34,1,1.886372,100,-40
34,1,1.598508,30,-50
34,0,0.699107,50,-90
34,1,1.395825,10,-10
34,0,0.743929,100,-70
34,0,0.550527,60,-70
34,0,1.051778,50,-80
34,0,0.67718,70,-90
34,0,0.607047,30,-60
34,0,0.610527,90,-90
34,0,0.534451,10,-100
34,0,0.477797,80,-30
34,0,3.87171,30,-90
34,1,2.001745,20,-30
34,0,4.573499,40,-60
34,0,0.739776,10,-70
34,1,1.186372,40,-10
34,0,2.662974,40,-70
34,0,5.240785,10,-30
34,1,1.427576,70,-20
34,1,1.654451,80,-10
34,0,2.759571,20,-40
34,1,1.973829,20,-10
34,1,1.554447,30,-10
34,1,1.191576,60,-30
34,0,2.059497,90,-60
34,1,1.501713,30,-30
34,0,1.012923,60,-100
34,1,1.992347,70,-30
34,0,0.684529,70,-80
34,0,0.660867,70,-70
34,1,1.174849,70,-30
34,0,1.395763,60,-70
34,0,1.615739,10,-70
34,0,1.275067,30,-50
34,1,2.9235,40,-40
34,0,2.306392,20,-80
34,0,0.58492,70,-100
34,1,1.765485,70,-10
34,0,1.035759,50,-60
34,0,1.069771,90,-100
34,0,1.526856,20,-90
34,1,1.11817,50,-30
34,1,1.18081,90,-30
34,1,1.257751,80,-50
34,1,1.419476,50,-50
34,1,1.358388,90,-50
34,1,1.123722,70,-40
34,1,1.562169,40,-30
34,1,5.431885,50,-10
34,0,0.678663,100,-80
34,0,0.944104,100,-90
34,1,0.902337,20,-10
34,0,1.005634,20,-50
34,0,1.240689,60,-90
34,0,0.802951,80,-100
34,1,1.190739,10,-10
34,0,0.77969,20,-70
34,0,0.808288,10,-80
34,0,0.771017,60,-100
34,0,0.711691,60,-90
34,1,0.999012,60,-40
34,0,1.114115,10,-40
34,1,1.073596,50,-10
34,1,2.634134,30,-20
34,0,0.740101,20,-60
34,1,1.290329,80,-50
34,0,3.626106,90,-80
34,0,1.477547,60,-80
34,1,1.526873,40,-20
34,1,0.822135,90,-10
34,0,1.760878,40,-50
34,0,2.645921,30,-100
34,0,0.696264,80,-60
34,1,1.128847,90,-10
34,0,0.775419,50,-100
34,0,0.51689,40,-90
34,0,0.716106,40,-80
34,1,1.187451,50,-30
34,0,1.071607,10,-60
34,0,0.624753,90,-90
34,1,1.132227,90,-40
34,0,1.682851,50,-60
34,0,0.81143,100,-100
34,1,1.038656,20,-20
34,1,1.937466,70,-50
34,0,1.415219,30,-80
34,1,1.411349,90,-50
34,1,4.839258,40,-40
34,0,0.849501,80,-60
34,0,1.443454,70,-100
34,1,1.078009,20,-20
34,1,5.294964,50,-20
34,1,1.719247,80,-20
34,1,0.893955,60,-30
34,0,2.005885,20,-30
34,1,3.880632,100,-20
34,1,1.009315,30,-10
34,1,0.933363,100,-30
34,1,0.915352,60,-40
34,1,1.653963,100,-50
34,0,0.735375,70,-80
34,0,0.933989,90,-80
34,0,0.499311,100,-100
34,0,0.842697,30,-60
34,0,0.549289,10,-80
34,1,1.272182,90,-30
34,0,0.736734,10,-90
34,0,0.558607,100,-80
34,0,1.524608,10,-50
34,1,1.276018,80,-40
34,1,2.556626,100,-70
34,0,4.073869,10,-20
34,0,1.778516,10,-100
34,0,3.343263,30,-40
34,1,1.213084,100,-50
34,0,0.832755,60,-60
34,0,4.852495,20,-50
34,1,5.911049,40,-10
34,0,2.231954,10,-30
34,1,1.404038,90,-20
34,1,1.720617,70,-50
34,0,0.96849,80,-70
34,1,2.518545,60,-20
34,0,0.812638,20,-100
34,0,1.439825,40,-50
34,0,1.362496,50,-70
34,0,0.776052,40,-80
34,0,0.796478,20,-100
34,1,1.007796,100,-30
34,0,1.043105,80,-90
34,1,1.245856,40,-30
34,1,1.415956,80,-30
34,0,0.987119,90,-100
34,1,1.839117,100,-10
34,1,2.577054,20,-40
34,1,1.182637,90,-60
34,0,2.52314,70,-70
34,1,2.00255,50,-20
34,1,1.214562,50,-40
34,0,1.193953,20,-70
34,0,2.701867,30,-100
34,0,0.709094,30,-90
34,1,1.72503,60,-50
34,1,2.147622,40,-20
34,0,0.86591,30,-70
34,0,1.307218,10,-40
34,0,1.467207,40,-70
34,0,0.620422,40,-90
35,0,2.424699,40,-90
35,1,1.027652,90,-10
35,0,0.870932,80,-80
35,0,1.127648,20,-60
35,0,1.046484,30,-70
35,1,3.192097,60,-40
35,1,1.284332,80,-60
35,0,3.236328,10,-50
35,0,1.110359,50,-100
35,0,0.925501,30,-80
35,1,0.9169,70,-40
35,0,1.08418,70,-70
35,0,1.16438,70,-60
35,0,1.049485,40,-50
35,0,0.964368,30,-50
35,0,1.001492,40,-100
35,0,0.940968,50,-90
35,1,1.050932,100,-40
35,0,1.092809,90,-90
35,0,0.989067,10,-20
35,0,1.320348,60,-100
35,1,0.958993,90,-70
35,0,0.853088,90,-90
35,1,0.942214,80,-50
35,1,0.908123,80,-10
35,1,1.531674,80,-30
35,0,1.010825,30,-40
35,0,1.06236,40,-60
35,0,4.550847,100,-100
35,1,0.772371,70,-20
35,0,0.825508,10,-10
35,0,1.732352,20,-50
35,0,1.546948,100,-80
35,0,1.016574,30,-20
35,0,1.115423,50,-40
35,0,1.09832,80,-60
35,1,0.858334,60,-20
35,0,1.340141,30,-60
35,0,1.098872,20,-100
35,1,0.922819,30,-10
35,1,1.09818,40,-10
35,0,0.866986,20,-70
35,0,1.012207,60,-90
35,0,1.016133,30,-20
35,1,0.955675,100,-30
35,0,1.106048,10,-70
35,1,0.817487,100,-10
35,0,1.429499,60,-80
35,0,1.176045,100,-60
35,0,1.988722,90,-100
35,0,2.268777,10,-40
35,0,0.894265,30,-50
35,1,1.086227,50,-30
35,0,1.398058,80,-100
35,0,1.242051,60,-70
35,0,0.724023,30,-30
35,1,0.842889,90,-20
35,0,0.844661,20,-50
35,1,0.775361,90,-40
35,1,0.924208,90,-30
35,0,0.690789,40,-40
35,1,0.699389,60,-30
35,0,0.708251,80,-80
35,0,0.819552,50,-60
35,1,1.238237,100,-50
35,0,0.888238,50,-60
35,1,1.512717,60,-100
35,0,2.488149,40,-30
35,0,1.68889,10,-60
35,0,1.104862,50,-30
35,0,0.920715,40,-50
35,0,1.295499,10,-100
35,0,1.247478,100,-70
35,0,1.481541,100,-70
35,1,0.922215,90,-50
35,0,1.4248,90,-100
35,0,1.195967,30,-90
35,1,1.344219,80,-50
35,0,0.99866,10,-30
35,0,1.122877,80,-90
35,1,0.95347,80,-10
35,0,0.758644,20,-100
35,0,0.947965,20,-40
35,1,1.017927,70,-30
35,0,0.900626,20,-60
35,1,0.716162,80,-20
35,0,1.228621,70,-60
35,0,1.088044,60,-50
35,1,1.152112,90,-20
35,0,1.148566,100,-100
35,0,1.30595,40,-100
35,0,1.129254,70,-70
35,0,1.152178,30,-90
35,1,1.533447,100,-10
35,0,1.6999,10,-100
35,0,1.075787,40,-90
35,0,0.925325,50,-90
35,1,1.307207,40,-20
35,0,1.234735,70,-50
35,1,1.052783,90,-60
35,0,1.835196,60,-80
35,1,1.717186,70,-40
35,0,1.317436,30,-80
35,0,1.101373,50,-80
35,0,1.253317,70,-80
35,0,1.048023,20,-10
35,1,0.826745,60,-10
35,0,0.830702,30,-40
35,0,0.858644,10,-30
35,1,1.012729,100,-30
35,0,1.672676,90,-70
35,0,0.914591,40,-40
35,0,1.074683,70,-100
35,0,2.13196,30,-100
35,1,1.139082,90,-50
35,0,0.953848,70,-50
35,0,1.343884,10,-20
35,0,0.853791,70,-90
35,0,1.631915,20,-90
35,1,0.891308,70,-10
35,0,1.283768,10,-90
35,1,0.892395,60,-10
35,0,0.893106,10,-60
35,0,1.157132,80,-70
35,1,0.882661,100,-50
35,1,1.354601,100,-40
35,0,1.136378,40,-70
35,0,1.17583,20,-80
35,0,1.828457,100,-60
35,0,0.983093,20,-90
35,0,1.155966,70,-90
35,1,0.825355,90,-10
35,1,0.939783,80,-40
35,0,0.873719,50,-70
35,0,1.002396,60,-60
35,1,0.837783,60,-20
35,0,0.919784,50,-70
35,0,1.047305,40,-70
35,1,0.80108,60,-30
35,0,1.21998,100,-80
35,0,1.830445,90,-80
35,0,0.897245,10,-40
35,1,0.961974,90,-40
35,0,1.039017,50,-100
35,1,0.993182,80,-30
35,1,0.973777,40,-20
35,0,0.91459,60,-50
35,0,0.873885,30,-30
35,0,0.978428,20,-20
35,0,1.255052,50,-40
35,0,2.370106,20,-30
35,0,0.751183,60,-60
35,0,0.812319,10,-90
35,1,0.607918,100,-20
35,0,0.691763,20,-80
35,0,1.356312,50,-80
35,0,0.96254,40,-60
35,0,1.287819,100,-90
35,0,0.856486,40,-80
35,0,0.745555,20,-10
35,0,0.839844,20,-70
35,1,0.945824,100,-20
35,1,0.735797,70,-30
35,0,1.030312,10,-80
35,0,1.736918,10,-50
35,0,0.91161,90,-80
35,0,1.166592,30,-100
35,1,0.723042,80,-20
35,1,0.777618,50,-10
35,1,1.071175,60,-40
35,0,0.887791,70,-80
35,0,0.944388,20,-30
35,0,0.838452,10,-10
35,1,0.872888,80,-70
35,0,1.169818,20,-40
35,0,0.750239,60,-90
35,0,1.220344,10,-70
35,0,1.007788,40,-30
35,1,0.914965,40,-10
35,0,0.9623,80,-90
35,0,0.912229,30,-60
35,0,0.839605,80,-100
35,0,0.931067,60,-70
35,0,0.753637,40,-80
35,1,1.071131,80,-40
35,0,0.927559,100,-90
35,0,1.262389,50,-50
35,1,0.759763,50,-20
35,1,0.988902,30,-10
35,0,1.641071,30,-70
35,1,1.179137,70,-10
35,1,0.871625,50,-10
35,1,0.905071,90,-30
35,0,0.872427,70,-100
35,0,0.905118,50,-50
35,0,1.424425,90,-60
35,1,0.778902,50,-20
35,1,1.047597,70,-20
35,0,1.010189,20,-20
35,0,0.903003,10,-80
36,0,1.265191,30,-60
36,1,1.146739,80,-20
36,0,0.665364,70,-60
36,1,1.059249,80,-20
36,0,0.892916,90,-80
36,0,1.141473,40,-10
36,0,0.660141,40,-30
36,0,1.093881,60,-30
36,0,0.630042,50,-70
36,0,0.489468,70,-30
36,0,0.785474,60,-50
36,0,0.605465,20,-90
36,0,1.009315,90,-40
36,0,1.317445,70,-40
36,0,1.124596,10,-20
36,0,0.899308,90,-30
36,0,0.690644,70,-80
36,0,0.819247,60,-40
36,0,0.853898,10,-20
36,1,1.207958,70,-20
36,1,1.410598,100,-40
36,0,0.725973,40,-20
36,0,0.756575,50,-50
36,1,0.778904,90,-20
36,0,0.984719,20,-80
36,0,0.790115,10,-10
36,0,0.633439,100,-100
36,0,0.740102,50,-90
36,0,0.466007,20,-50
36,0,0.64333,10,-10
36,0,1.93331,30,-10
