,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,response,rt,gain,loss,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
a_subj.35,a_subj,True,False,True,a_subj.35,(),['subj_idx'],False,35,,,,,1.8358435242956612,0.07489601179281499,1.6947815168141134,1.7849907481551512,1.8333600186223118,1.8853919889180313,1.9891685260326035,0.0018311086707244449,1.723577626374725
a_subj.36,a_subj,True,False,True,a_subj.36,(),['subj_idx'],False,36,,,,,1.9462295729733192,0.11802717503381267,1.7296984588749456,1.8640040212080518,1.9407421466759018,2.026885611138563,2.1841963534108317,0.004144468881806444,1.629769059181765
a_subj.37,a_subj,True,False,True,a_subj.37,(),['subj_idx'],False,37,,,,,2.251169562209634,0.08588734927397032,2.0910096299177723,2.193035562089712,2.247986050904413,2.3064980217404916,2.43499554647318,0.0023522985762142235,2.008180381449926
a_subj.38,a_subj,True,False,True,a_subj.38,(),['subj_idx'],False,38,,,,,2.2966532916079103,0.09800566420523775,2.1127751935718586,2.2284357261179286,2.292652876940059,2.3610353226134713,2.501017895116564,0.002252278015821599,1.9937727905016849
a_subj.39,a_subj,True,False,True,a_subj.39,(),['subj_idx'],False,39,,,,,1.6061332849995817,0.05938903608519588,1.4935036194678608,1.5653786102174998,1.6046778043749934,1.645533332434184,1.722521699489223,0.001255397916912053,1.5592595279286952
a_subj.40,a_subj,True,False,True,a_subj.40,(),['subj_idx'],False,40,,,,,2.464664824870969,0.10002818363467188,2.279097095700151,2.395447893818442,2.4615335334539514,2.530529021436108,2.6729467737935266,0.0025028937333450153,2.139036315866509
a_subj.41,a_subj,True,False,True,a_subj.41,(),['subj_idx'],False,41,,,,,2.1908102089960355,0.09497814335143527,2.013398471725721,2.1242329265452593,2.189123053076343,2.2537063329507236,2.384066339371787,0.0022830154548581397,1.8673378450463813
a_subj.42,a_subj,True,False,True,a_subj.42,(),['subj_idx'],False,42,,,,,2.5833678972503584,0.11411201105102954,2.3667762407851054,2.502845133797533,2.5827432223525233,2.6571449196873225,2.817722687812873,0.0030656622714491746,2.1380595698558063
a_subj.43,a_subj,True,False,True,a_subj.43,(),['subj_idx'],False,43,,,,,2.336368603054002,0.0842501276025388,2.1763616467739677,2.27934883819748,2.334404781263219,2.3920421224832245,2.510421965239524,0.0017477322424504249,2.070405841757185
a_subj.44,a_subj,True,False,True,a_subj.44,(),['subj_idx'],False,44,,,,,2.1688876668162127,0.10027379803915895,1.9775199507319925,2.10208373704714,2.1628954765315505,2.235638741453735,2.3763711790225766,0.0034177535185708407,1.9228277771019575
a_subj.45,a_subj,True,False,True,a_subj.45,(),['subj_idx'],False,45,,,,,2.522050140419295,0.10225215488806051,2.3262722915405987,2.4520446256045285,2.521446856108343,2.5903903457675024,2.7276504305963614,0.002017495975111459,2.168668520052661
a_subj.46,a_subj,True,False,True,a_subj.46,(),['subj_idx'],False,46,,,,,3.098872501993129,0.21164841471850096,2.7287748989073384,2.9461598269448905,3.0831551240026243,3.230370238334677,3.565105247020464,0.007029634228513606,2.172629426733368
a_subj.47,a_subj,True,False,True,a_subj.47,(),['subj_idx'],False,47,,,,,2.4442899207254536,0.10254733114868984,2.2532233991095723,2.3738749486123365,2.4409113331753987,2.5104567064168513,2.653468237506484,0.00269314552685875,2.027901639174857
a_subj.48,a_subj,True,False,True,a_subj.48,(),['subj_idx'],False,48,,,,,2.4402067597381767,0.13130893721835554,2.1957385934666225,2.3473854642756526,2.43639520929363,2.5270438903147756,2.7118130014040824,0.003903395499548232,1.8520697250986276
a_subj.49,a_subj,True,False,True,a_subj.49,(),['subj_idx'],False,49,,,,,2.4511464877875575,0.09295955072157781,2.280628078224254,2.3856520900519786,2.4478504214981025,2.5096673168532218,2.6423057629512297,0.0024562521598170007,2.1295818220780403
t,t,True,False,False,t,(),[],False,,,,,,0.42464448658554554,0.016132809791234035,0.39456280288994794,0.4135854455208834,0.4244442530884926,0.4349361808594591,0.4580339647571142,0.0003232303919048438,0.4302856392347325
t_std,t_std,True,False,False,t_std,(),[],False,,,,,,0.10885030385614551,0.013163259189320022,0.08697977318166634,0.09954838623744164,0.10751003178613591,0.11687148426514873,0.13903480353343944,0.0003074696896426022,0.11607503034568396
t_rate,t_rate,False,False,False,t_rate,(),[],True,,,,,,,,,,,,,,31.935905904578078
t_shape,t_shape,False,False,False,t_shape,(),[],True,,,,,,,,,,,,,,13.741561686691648
t_subj.1,t_subj,True,False,True,t_subj.1,(),['subj_idx'],False,1,,,,,0.401507775619419,0.030275720504685424,0.3378982451665327,0.38148132331430573,0.40311959950651005,0.4225712405965749,0.45790594334662227,0.0007475989546945002,0.462613884497495
t_subj.2,t_subj,True,False,True,t_subj.2,(),['subj_idx'],False,2,,,,,0.4495900379149437,0.011279846980588175,0.4249275944166294,0.44287669218382153,0.4507418577934814,0.45765550639775887,0.46815455071575585,0.0002771211597596149,0.4558929419387609
