,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
t_subj.36,t_subj,True,False,True,t_subj.36,(),['subj_idx'],False,36,,,,,,,0.47412698848918416,0.019588315121567307,0.4293835364698488,0.46176921666332466,0.47615894337214054,0.48849657931645996,0.5060306428140213,0.00047146128199682536,0.5088762392912124
t_subj.37,t_subj,True,False,True,t_subj.37,(),['subj_idx'],False,37,,,,,,,0.45499149007982476,0.010761513486590598,0.4314823978105784,0.44817952352289875,0.4560026703923262,0.46274334643405646,0.47326284481748515,0.00023854031897606052,0.4736718878478234
t_subj.38,t_subj,True,False,True,t_subj.38,(),['subj_idx'],False,38,,,,,,,0.5571252289000709,0.03709820167115558,0.47847638678093707,0.5334826881440703,0.558334279668729,0.5832969173305516,0.6238673274006269,0.0011686179670410343,0.6242399569411965
t_subj.39,t_subj,True,False,True,t_subj.39,(),['subj_idx'],False,39,,,,,,,0.48496190726326927,0.026496019810115633,0.42644427470676666,0.469017224215285,0.48659582620485,0.5032225035976324,0.5321093009867355,0.0006870446563533009,0.5479996583530139
z_trans,z_trans,True,False,False,z_trans,(),[],True,,,,,,,,,,,,,,,,-0.43758787814068895
z,z,False,False,False,z,(),[],False,,,,,,,,0.4298398982225887,0.012618895478959936,0.40495626973465776,0.42145436922042473,0.4298193338989654,0.4382419110796987,0.4539663468687677,0.0002607176364364732,0.39231587945717056
z_std,z_std,True,False,False,z_std,(),[],False,,,,,,,,0.30988656454668007,0.02238990804269668,0.2682321550510712,0.29435667430627815,0.3093400291909681,0.32455229931524343,0.3550756370450491,0.0004701902247990533,0.17309280361564083
z_tau,z_tau,False,False,False,z_tau,(),[],True,,,,,,,,,,,,,,,,33.376590882018185
z_subj_trans.1,z_subj_trans,True,False,True,z_subj_trans.1,(),['subj_idx'],True,1,,,,,,,,,,,,,,,-0.10380492843493683
z_subj_trans.2,z_subj_trans,True,False,True,z_subj_trans.2,(),['subj_idx'],True,2,,,,,,,,,,,,,,,-0.3308673330546412
