"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"2575","sub-013",13,"Equal indifference",98.633,4,24,9,0.729,"strongly_accept",4
"2576","sub-013",13,"Equal indifference",104.134,4,32,5,0.833,"strongly_accept",4
"2577","sub-013",13,"Equal indifference",110.335,4,22,8,0.727,"strongly_accept",4
"2578","sub-013",13,"Equal indifference",118.129,4,36,7,0.832,"strongly_accept",4
"2579","sub-013",13,"Equal indifference",125.829,4,18,14,1.041,"strongly_accept",4
"2580","sub-013",13,"Equal indifference",133.429,4,12,10,1.041,"strongly_accept",4
"2581","sub-013",13,"Equal indifference",140.83,4,30,17,0.833,"strongly_accept",4
"2582","sub-013",13,"Equal indifference",146.229,4,24,13,1.04,"strongly_accept",4
"2583","sub-013",13,"Equal indifference",155.53,4,16,13,0.935,"strongly_accept",4
"2584","sub-013",13,"Equal indifference",163.43,4,36,12,1.04,"strongly_accept",4
"2585","sub-013",13,"Equal indifference",173.03,4,20,8,0.934,"strongly_accept",4
"2586","sub-013",13,"Equal indifference",181.931,4,38,14,0.833,"strongly_accept",4
"2587","sub-013",13,"Equal indifference",189.532,4,38,15,0.936,"strongly_accept",4
"2588","sub-013",13,"Equal indifference",195.333,4,20,7,0.938,"strongly_accept",4
"2589","sub-013",13,"Equal indifference",204.435,4,22,10,1.04,"strongly_accept",4
"2590","sub-013",13,"Equal indifference",210.436,4,34,14,1.041,"strongly_accept",4
"2591","sub-013",13,"Equal indifference",216.331,4,30,10,0.935,"strongly_accept",4
"2592","sub-013",13,"Equal indifference",223.731,4,10,7,1.141,"strongly_accept",4
"2593","sub-013",13,"Equal indifference",229.431,4,12,19,1.041,"strongly_reject",1
"2594","sub-013",13,"Equal indifference",235.131,4,32,12,0.938,"strongly_accept",4
"2595","sub-013",13,"Equal indifference",244.231,4,32,13,1.039,"strongly_accept",4
"2596","sub-013",13,"Equal indifference",250.731,4,12,9,0.935,"strongly_accept",4
"2597","sub-013",13,"Equal indifference",256.931,4,24,14,0.936,"strongly_accept",4
"2598","sub-013",13,"Equal indifference",263.532,4,18,20,1.042,"strongly_reject",1
"2599","sub-013",13,"Equal indifference",269.632,4,10,10,1.556,"weakly_accept",3
"2600","sub-013",13,"Equal indifference",274.731,4,10,15,1.038,"strongly_reject",1
"2601","sub-013",13,"Equal indifference",283.732,4,14,9,1.352,"strongly_accept",4
"2602","sub-013",13,"Equal indifference",288.933,4,34,19,1.247,"strongly_accept",4
"2603","sub-013",13,"Equal indifference",294.334,4,38,20,1.04,"strongly_accept",4
"2604","sub-013",13,"Equal indifference",299.835,4,32,20,0.935,"strongly_accept",4
"2605","sub-013",13,"Equal indifference",305.336,4,16,6,1.038,"strongly_accept",4
"2606","sub-013",13,"Equal indifference",314.232,4,16,5,1.04,"strongly_accept",4
"2607","sub-013",13,"Equal indifference",321.232,4,20,20,1.249,"weakly_accept",3
"2608","sub-013",13,"Equal indifference",328.132,4,20,15,0.937,"strongly_accept",4
"2609","sub-013",13,"Equal indifference",334.232,4,26,16,1.452,"strongly_accept",4
"2610","sub-013",13,"Equal indifference",339.233,4,32,14,1.247,"strongly_accept",4
"2611","sub-013",13,"Equal indifference",344.732,4,38,9,1.351,"strongly_accept",4
"2612","sub-013",13,"Equal indifference",353.133,4,30,8,0.832,"strongly_accept",4
"2613","sub-013",13,"Equal indifference",360.733,4,28,9,1.04,"strongly_accept",4
"2614","sub-013",13,"Equal indifference",365.833,4,30,14,1.041,"strongly_accept",4
"2615","sub-013",13,"Equal indifference",371.033,4,28,20,1.249,"strongly_accept",4
"2616","sub-013",13,"Equal indifference",377.633,4,10,20,1.04,"strongly_reject",1
"2617","sub-013",13,"Equal indifference",385.033,4,22,11,0.935,"strongly_accept",4
"2618","sub-013",13,"Equal indifference",394.935,4,22,19,1.456,"strongly_accept",4
"2619","sub-013",13,"Equal indifference",404.234,4,40,12,0.833,"strongly_accept",4
"2620","sub-013",13,"Equal indifference",411.134,4,24,17,1.145,"strongly_accept",4
"2621","sub-013",13,"Equal indifference",418.633,4,14,6,1.04,"strongly_accept",4
"2622","sub-013",13,"Equal indifference",427.434,4,10,18,1.869,"strongly_reject",1
"2623","sub-013",13,"Equal indifference",433.034,4,28,8,0.936,"strongly_accept",4
"2624","sub-013",13,"Equal indifference",441.034,4,36,10,1.352,"strongly_accept",4
"2625","sub-013",13,"Equal indifference",4.037,4,34,12,0.833,"strongly_accept",4
"2626","sub-013",13,"Equal indifference",12.82,4,30,16,1.039,"strongly_accept",4
"2627","sub-013",13,"Equal indifference",20.422,4,30,12,0.73,"strongly_accept",4
"2628","sub-013",13,"Equal indifference",26.022,4,26,13,1.245,"strongly_accept",4
"2629","sub-013",13,"Equal indifference",31.623,4,18,10,1.142,"strongly_accept",4
"2630","sub-013",13,"Equal indifference",39.725,4,14,10,1.244,"strongly_accept",4
"2631","sub-013",13,"Equal indifference",44.826,4,38,18,1.041,"strongly_accept",4
"2632","sub-013",13,"Equal indifference",50.727,4,12,18,1.04,"strongly_reject",1
"2633","sub-013",13,"Equal indifference",60.429,4,22,16,1.249,"strongly_accept",4
"2634","sub-013",13,"Equal indifference",67.33,4,34,7,0.832,"strongly_accept",4
"2635","sub-013",13,"Equal indifference",73.531,4,20,16,1.143,"strongly_accept",4
"2636","sub-013",13,"Equal indifference",80.938,4,40,15,0.834,"strongly_accept",4
"2637","sub-013",13,"Equal indifference",87.937,4,38,13,0.936,"strongly_accept",4
"2638","sub-013",13,"Equal indifference",94.134,4,34,15,0.832,"strongly_accept",4
"2639","sub-013",13,"Equal indifference",99.637,4,16,11,0.937,"strongly_accept",4
"2640","sub-013",13,"Equal indifference",107.221,4,22,18,1.143,"strongly_accept",4
"2641","sub-013",13,"Equal indifference",113.021,4,12,15,1.144,"strongly_reject",1
"2642","sub-013",13,"Equal indifference",119.622,4,24,20,1.04,"strongly_accept",4
"2643","sub-013",13,"Equal indifference",124.823,4,26,11,1.039,"strongly_accept",4
"2644","sub-013",13,"Equal indifference",134.125,4,10,19,0.935,"strongly_reject",1
"2645","sub-013",13,"Equal indifference",142.126,4,30,20,1.56,"strongly_accept",4
"2646","sub-013",13,"Equal indifference",149.028,4,34,20,1.144,"strongly_accept",4
"2647","sub-013",13,"Equal indifference",154.529,4,32,7,1.041,"strongly_accept",4
"2648","sub-013",13,"Equal indifference",163.83,4,28,18,1.04,"strongly_accept",4
"2649","sub-013",13,"Equal indifference",168.933,4,18,11,1.144,"strongly_accept",4
"2650","sub-013",13,"Equal indifference",176.832,4,16,9,1.247,"strongly_accept",4
"2651","sub-013",13,"Equal indifference",182.233,4,26,18,1.352,"strongly_accept",4
"2652","sub-013",13,"Equal indifference",187.634,4,40,8,1.25,"strongly_accept",4
"2653","sub-013",13,"Equal indifference",194.135,4,24,6,1.039,"strongly_accept",4
"2654","sub-013",13,"Equal indifference",200.223,4,28,16,1.25,"strongly_accept",4
"2655","sub-013",13,"Equal indifference",208.423,4,12,6,0.936,"strongly_accept",4
"2656","sub-013",13,"Equal indifference",215.123,4,36,9,1.145,"strongly_accept",4
"2657","sub-013",13,"Equal indifference",222.928,4,40,5,0.831,"strongly_accept",4
"2658","sub-013",13,"Equal indifference",232.025,4,18,6,1.248,"strongly_accept",4
"2659","sub-013",13,"Equal indifference",239.526,4,32,11,0.937,"strongly_accept",4
"2660","sub-013",13,"Equal indifference",246.931,4,24,11,0.937,"strongly_accept",4
"2661","sub-013",13,"Equal indifference",251.932,4,26,5,1.559,"strongly_accept",4
"2662","sub-013",13,"Equal indifference",259.53,4,16,7,0.832,"strongly_accept",4
"2663","sub-013",13,"Equal indifference",265.231,4,14,18,1.036,"strongly_reject",1
"2664","sub-013",13,"Equal indifference",274.133,4,20,18,0.937,"strongly_accept",4
"2665","sub-013",13,"Equal indifference",283.134,4,40,10,0.832,"strongly_accept",4
"2666","sub-013",13,"Equal indifference",288.635,4,16,15,1.87,"strongly_accept",4
"2667","sub-013",13,"Equal indifference",297.524,4,10,16,1.247,"strongly_reject",1
"2668","sub-013",13,"Equal indifference",303.124,4,36,19,1.562,"strongly_accept",4
"2669","sub-013",13,"Equal indifference",312.724,4,28,7,1.036,"strongly_accept",4
"2670","sub-013",13,"Equal indifference",322.624,4,12,8,1.144,"strongly_accept",4
"2671","sub-013",13,"Equal indifference",328.325,4,30,11,1.038,"strongly_accept",4
"2672","sub-013",13,"Equal indifference",337.427,4,36,11,1.248,"strongly_accept",4
"2673","sub-013",13,"Equal indifference",342.628,4,32,15,0.935,"strongly_accept",4
"2674","sub-013",13,"Equal indifference",351.53,4,24,15,1.664,"strongly_accept",4
"2675","sub-013",13,"Equal indifference",357.631,4,18,17,1.352,"strongly_accept",4
"2676","sub-013",13,"Equal indifference",362.831,4,18,8,1.248,"strongly_accept",4
"2677","sub-013",13,"Equal indifference",370.233,4,12,14,1.141,"strongly_reject",1
"2678","sub-013",13,"Equal indifference",375.734,4,36,14,1.144,"strongly_accept",4
"2679","sub-013",13,"Equal indifference",382.335,4,20,11,1.145,"strongly_accept",4
"2680","sub-013",13,"Equal indifference",388.436,4,30,18,1.457,"strongly_accept",4
"2681","sub-013",13,"Equal indifference",394.625,4,16,8,0.832,"strongly_accept",4
"2682","sub-013",13,"Equal indifference",402.426,4,10,12,0.832,"strongly_reject",1
"2683","sub-013",13,"Equal indifference",408.226,4,16,20,1.247,"strongly_reject",1
"2684","sub-013",13,"Equal indifference",413.926,4,40,17,1.145,"strongly_accept",4
"2685","sub-013",13,"Equal indifference",421.625,4,20,6,1.04,"strongly_accept",4
"2686","sub-013",13,"Equal indifference",427.626,4,24,16,1.245,"strongly_accept",4
"2687","sub-013",13,"Equal indifference",432.627,4,40,7,1.041,"strongly_accept",4
"2688","sub-013",13,"Equal indifference",441.029,4,30,7,0.834,"strongly_accept",4
"2689","sub-013",13,"Equal indifference",4.093,4,40,13,0.728,"strongly_accept",4
"2690","sub-013",13,"Equal indifference",9.629,4,22,14,0.833,"strongly_accept",4
"2691","sub-013",13,"Equal indifference",19.329,4,10,9,0.937,"strongly_accept",4
"2692","sub-013",13,"Equal indifference",28.929,4,16,19,1.041,"strongly_reject",1
"2693","sub-013",13,"Equal indifference",38.03,4,10,13,0.833,"strongly_reject",1
"2694","sub-013",13,"Equal indifference",43.232,4,12,12,1.456,"weakly_accept",3
"2695","sub-013",13,"Equal indifference",50.733,4,36,6,0.833,"strongly_accept",4
"2696","sub-013",13,"Equal indifference",57.734,4,40,9,0.832,"strongly_accept",4
"2697","sub-013",13,"Equal indifference",63.935,4,40,19,0.832,"strongly_accept",4
"2698","sub-013",13,"Equal indifference",70.53,4,14,20,1.042,"strongly_reject",1
"2699","sub-013",13,"Equal indifference",75.937,4,40,14,0.937,"strongly_accept",4
"2700","sub-013",13,"Equal indifference",83.93,4,40,6,0.832,"strongly_accept",4
"2701","sub-013",13,"Equal indifference",89.93,4,32,19,1.041,"strongly_accept",4
"2702","sub-013",13,"Equal indifference",95.13,4,12,16,1.04,"strongly_reject",1
"2703","sub-013",13,"Equal indifference",104.13,4,24,12,0.935,"strongly_accept",4
"2704","sub-013",13,"Equal indifference",110.83,4,22,6,0.935,"strongly_accept",4
"2705","sub-013",13,"Equal indifference",117.331,4,26,10,0.833,"strongly_accept",4
"2706","sub-013",13,"Equal indifference",122.331,4,22,15,0.83,"strongly_accept",4
"2707","sub-013",13,"Equal indifference",131.631,4,20,19,1.041,"strongly_accept",4
"2708","sub-013",13,"Equal indifference",137.232,4,36,5,1.146,"strongly_accept",4
"2709","sub-013",13,"Equal indifference",142.935,4,14,17,0.937,"strongly_reject",1
"2710","sub-013",13,"Equal indifference",150.634,4,18,16,1.144,"strongly_accept",4
"2711","sub-013",13,"Equal indifference",156.135,4,26,8,0.832,"strongly_accept",4
"2712","sub-013",13,"Equal indifference",161.836,4,22,12,1.351,"strongly_accept",4
"2713","sub-013",13,"Equal indifference",169.631,4,28,12,0.936,"strongly_accept",4
"2714","sub-013",13,"Equal indifference",175.731,4,22,17,0.831,"strongly_accept",4
"2715","sub-013",13,"Equal indifference",183.331,4,32,16,1.039,"strongly_accept",4
"2716","sub-013",13,"Equal indifference",191.432,4,30,5,0.832,"strongly_accept",4
"2717","sub-013",13,"Equal indifference",200.232,4,32,9,1.143,"strongly_accept",4
"2718","sub-013",13,"Equal indifference",206.132,4,30,15,1.039,"strongly_accept",4
"2719","sub-013",13,"Equal indifference",215.032,4,14,5,0.937,"strongly_accept",4
"2720","sub-013",13,"Equal indifference",221.232,4,10,5,1.039,"strongly_accept",4
"2721","sub-013",13,"Equal indifference",226.732,4,16,14,1.351,"strongly_accept",4
"2722","sub-013",13,"Equal indifference",234.932,4,26,7,1.144,"strongly_accept",4
"2723","sub-013",13,"Equal indifference",242.533,4,36,13,1.038,"strongly_accept",4
"2724","sub-013",13,"Equal indifference",252.435,4,22,5,1.248,"strongly_accept",4
"2725","sub-013",13,"Equal indifference",259.833,4,32,18,1.248,"strongly_accept",4
"2726","sub-013",13,"Equal indifference",264.934,4,24,7,1.246,"strongly_accept",4
"2727","sub-013",13,"Equal indifference",270.433,4,38,11,0.934,"strongly_accept",4
"2728","sub-013",13,"Equal indifference",275.633,4,28,14,1.248,"strongly_accept",4
"2729","sub-013",13,"Equal indifference",280.733,4,18,18,1.144,"weakly_accept",3
"2730","sub-013",13,"Equal indifference",289.833,4,12,5,0.935,"strongly_accept",4
"2731","sub-013",13,"Equal indifference",297.233,4,38,10,0.833,"strongly_accept",4
"2732","sub-013",13,"Equal indifference",305.033,4,24,8,1.457,"strongly_accept",4
"2733","sub-013",13,"Equal indifference",310.833,4,36,17,0.833,"strongly_accept",4
"2734","sub-013",13,"Equal indifference",316.334,4,32,17,0.936,"strongly_accept",4
"2735","sub-013",13,"Equal indifference",321.333,4,20,14,1.144,"strongly_accept",4
"2736","sub-013",13,"Equal indifference",328.233,4,20,12,0.936,"strongly_accept",4
"2737","sub-013",13,"Equal indifference",337.134,4,36,15,1.145,"strongly_accept",4
"2738","sub-013",13,"Equal indifference",345.535,4,34,17,0.728,"strongly_accept",4
"2739","sub-013",13,"Equal indifference",352.136,4,14,19,0.936,"strongly_reject",1
"2740","sub-013",13,"Equal indifference",359.537,4,34,18,1.353,"strongly_accept",4
"2741","sub-013",13,"Equal indifference",365.634,4,28,19,1.25,"strongly_accept",4
"2742","sub-013",13,"Equal indifference",371.834,4,38,5,1.249,"strongly_accept",4
"2743","sub-013",13,"Equal indifference",377.935,4,32,6,0.935,"strongly_accept",4
"2744","sub-013",13,"Equal indifference",386.834,4,10,14,1.144,"strongly_reject",1
"2745","sub-013",13,"Equal indifference",394.734,4,30,13,0.923,"strongly_accept",4
"2746","sub-013",13,"Equal indifference",400.535,4,24,19,0.938,"strongly_accept",4
"2747","sub-013",13,"Equal indifference",406.235,4,18,9,1.142,"strongly_accept",4
"2748","sub-013",13,"Equal indifference",411.835,4,28,11,1.248,"strongly_accept",4
"2749","sub-013",13,"Equal indifference",421.135,4,16,12,1.145,"strongly_accept",4
"2750","sub-013",13,"Equal indifference",428.035,4,34,10,0.832,"strongly_accept",4
"2751","sub-013",13,"Equal indifference",433.435,4,14,11,0.831,"strongly_accept",4
"2752","sub-013",13,"Equal indifference",441.035,4,10,8,0.834,"strongly_accept",4
"2753","sub-013",13,"Equal indifference",4.048,4,34,11,1.248,"strongly_accept",4
"2754","sub-013",13,"Equal indifference",10.932,4,10,11,1.04,"strongly_reject",1
"2755","sub-013",13,"Equal indifference",16.433,4,26,6,0.834,"strongly_accept",4
"2756","sub-013",13,"Equal indifference",21.434,4,22,20,1.146,"strongly_accept",4
"2757","sub-013",13,"Equal indifference",31.135,4,38,12,0.833,"strongly_accept",4
"2758","sub-013",13,"Equal indifference",38.626,4,34,5,1.35,"strongly_accept",4
"2759","sub-013",13,"Equal indifference",44.527,4,20,10,0.934,"strongly_accept",4
"2760","sub-013",13,"Equal indifference",52.127,4,30,6,0.729,"strongly_accept",4
"2761","sub-013",13,"Equal indifference",60.327,4,32,8,0.937,"strongly_accept",4
"2762","sub-013",13,"Equal indifference",66.927,4,38,17,0.832,"strongly_accept",4
"2763","sub-013",13,"Equal indifference",73.627,4,40,16,0.834,"strongly_accept",4
"2764","sub-013",13,"Equal indifference",78.627,4,26,19,1.142,"strongly_accept",4
"2765","sub-013",13,"Equal indifference",84.128,4,24,5,0.727,"strongly_accept",4
"2766","sub-013",13,"Equal indifference",89.829,4,20,13,1.04,"strongly_accept",4
"2767","sub-013",13,"Equal indifference",95.331,4,34,16,1.146,"strongly_accept",4
"2768","sub-013",13,"Equal indifference",100.531,4,14,15,1.456,"strongly_reject",1
"2769","sub-013",13,"Equal indifference",105.632,4,18,15,1.248,"strongly_accept",4
"2770","sub-013",13,"Equal indifference",113.733,4,18,19,0.936,"strongly_reject",1
"2771","sub-013",13,"Equal indifference",121.335,4,30,9,0.833,"strongly_accept",4
"2772","sub-013",13,"Equal indifference",127.436,4,20,17,0.833,"strongly_accept",4
"2773","sub-013",13,"Equal indifference",134.828,4,22,9,0.833,"strongly_accept",4
"2774","sub-013",13,"Equal indifference",142.528,4,18,12,1.041,"strongly_accept",4
"2775","sub-013",13,"Equal indifference",152.428,4,28,10,0.934,"strongly_accept",4
"2776","sub-013",13,"Equal indifference",160.228,4,26,12,1.352,"strongly_accept",4
"2777","sub-013",13,"Equal indifference",165.828,4,24,10,1.353,"strongly_accept",4
"2778","sub-013",13,"Equal indifference",174.729,4,36,20,0.833,"strongly_accept",4
"2779","sub-013",13,"Equal indifference",180.429,4,38,8,1.144,"strongly_accept",4
"2780","sub-013",13,"Equal indifference",186.03,4,16,10,0.936,"strongly_accept",4
"2781","sub-013",13,"Equal indifference",193.031,4,36,16,1.869,"strongly_accept",4
"2782","sub-013",13,"Equal indifference",201.933,4,22,13,0.936,"strongly_accept",4
"2783","sub-013",13,"Equal indifference",210.734,4,30,19,1.246,"strongly_accept",4
"2784","sub-013",13,"Equal indifference",219.135,4,40,20,1.041,"strongly_accept",4
"2785","sub-013",13,"Equal indifference",225.237,4,26,14,0.834,"strongly_accept",4
"2786","sub-013",13,"Equal indifference",232.629,4,14,12,1.144,"strongly_accept",4
"2787","sub-013",13,"Equal indifference",238.83,4,26,20,1.248,"strongly_accept",4
"2788","sub-013",13,"Equal indifference",244.229,4,40,11,1.351,"strongly_accept",4
"2789","sub-013",13,"Equal indifference",253.129,4,32,10,0.728,"strongly_accept",4
"2790","sub-013",13,"Equal indifference",258.329,4,14,8,0.727,"strongly_accept",4
"2791","sub-013",13,"Equal indifference",266.23,4,18,7,0.833,"strongly_accept",4
"2792","sub-013",13,"Equal indifference",271.43,4,14,7,1.04,"strongly_accept",4
"2793","sub-013",13,"Equal indifference",276.53,4,12,13,0.937,"strongly_reject",1
"2794","sub-013",13,"Equal indifference",284.33,4,18,13,0.833,"strongly_accept",4
"2795","sub-013",13,"Equal indifference",291.731,4,38,7,0.828,"strongly_accept",4
"2796","sub-013",13,"Equal indifference",299.332,4,36,18,0.936,"strongly_accept",4
"2797","sub-013",13,"Equal indifference",307.334,4,26,15,0.937,"strongly_accept",4
"2798","sub-013",13,"Equal indifference",316.937,4,28,15,0.937,"strongly_accept",4
"2799","sub-013",13,"Equal indifference",322.932,4,18,5,0.833,"strongly_accept",4
"2800","sub-013",13,"Equal indifference",332.23,4,14,16,1.041,"strongly_reject",1
"2801","sub-013",13,"Equal indifference",341.531,4,12,7,1.249,"strongly_accept",4
