"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"862","sub-004",4,"Equal range",204.134,4,11,16,2.185,"strongly_reject",1
"863","sub-004",4,"Equal range",212.534,4,16,19,1.354,"strongly_reject",1
"864","sub-004",4,"Equal range",220.134,4,6,9,1.25,"strongly_reject",1
"865","sub-004",4,"Equal range",226.834,4,11,13,1.248,"strongly_reject",1
"866","sub-004",4,"Equal range",234.634,4,6,13,1.665,"strongly_reject",1
"867","sub-004",4,"Equal range",244.234,4,12,5,2.289,"strongly_accept",4
"868","sub-004",4,"Equal range",251.135,4,18,16,1.665,"weakly_accept",3
"869","sub-004",4,"Equal range",256.335,4,8,9,1.664,"strongly_reject",1
"870","sub-004",4,"Equal range",262.536,4,17,19,2.808,"weakly_reject",2
"871","sub-004",4,"Equal range",272.435,4,15,6,1.041,"strongly_accept",4
"872","sub-004",4,"Equal range",278.335,4,19,8,1.249,"strongly_accept",4
"873","sub-004",4,"Equal range",287.635,4,14,6,1.041,"strongly_accept",4
"874","sub-004",4,"Equal range",293.035,4,5,17,1.456,"weakly_reject",2
"875","sub-004",4,"Equal range",298.235,4,6,7,2.29,"strongly_reject",1
"876","sub-004",4,"Equal range",304.835,4,12,20,1.351,"strongly_reject",1
"877","sub-004",4,"Equal range",311.035,4,10,8,1.873,"weakly_accept",3
"878","sub-004",4,"Equal range",318.636,4,12,6,2.703,"strongly_accept",4
"879","sub-004",4,"Equal range",324.435,4,8,17,2.599,"strongly_reject",1
"880","sub-004",4,"Equal range",331.436,4,8,5,2.29,"weakly_accept",3
"881","sub-004",4,"Equal range",340.336,4,12,12,1.969,"strongly_accept",4
"882","sub-004",4,"Equal range",347.936,4,14,15,2.494,"weakly_reject",2
"883","sub-004",4,"Equal range",353.536,4,19,13,1.249,"strongly_accept",4
"884","sub-004",4,"Equal range",362.537,4,16,18,1.665,"weakly_reject",2
"885","sub-004",4,"Equal range",369.438,4,17,11,1.561,"strongly_accept",4
"886","sub-004",4,"Equal range",375.239,4,6,15,1.559,"strongly_reject",1
"887","sub-004",4,"Equal range",380.636,4,11,14,2.912,"weakly_reject",2
"888","sub-004",4,"Equal range",389.736,4,6,8,2.079,"weakly_reject",2
"889","sub-004",4,"Equal range",395.326,4,19,15,1.768,"strongly_accept",4
"890","sub-004",4,"Equal range",401.027,4,18,8,1.144,"strongly_accept",4
"891","sub-004",4,"Equal range",408.528,4,14,17,1.974,"strongly_reject",1
"892","sub-004",4,"Equal range",415.933,4,5,7,2.288,"weakly_reject",2
"893","sub-004",4,"Equal range",422.031,4,15,18,1.975,"strongly_reject",1
"894","sub-004",4,"Equal range",428.532,4,13,11,2.913,"strongly_accept",4
"895","sub-004",4,"Equal range",435.935,4,18,6,2.809,"strongly_accept",4
"896","sub-004",4,"Equal range",441.037,4,5,20,1.249,"strongly_reject",1
"897","sub-004",4,"Equal range",4.046,4,20,17,1.561,"strongly_accept",4
"898","sub-004",4,"Equal range",13.33,4,7,13,1.145,"strongly_reject",1
"899","sub-004",4,"Equal range",18.831,4,15,10,1.457,"strongly_accept",4
"900","sub-004",4,"Equal range",26.433,4,17,10,1.456,"strongly_accept",4
"901","sub-004",4,"Equal range",31.533,4,7,17,1.767,"strongly_reject",1
"902","sub-004",4,"Equal range",39.435,4,8,8,1.768,"weakly_accept",3
"903","sub-004",4,"Equal range",47.824,4,6,19,1.664,"strongly_reject",1
"904","sub-004",4,"Equal range",55.225,4,12,13,2.914,"weakly_reject",2
"905","sub-004",4,"Equal range",60.926,4,13,9,1.248,"strongly_accept",4
"906","sub-004",4,"Equal range",65.928,4,17,7,1.249,"strongly_accept",4
"907","sub-004",4,"Equal range",71.824,4,10,14,2.806,"strongly_reject",1
"908","sub-004",4,"Equal range",80.826,4,13,13,2.91,"weakly_accept",3
"909","sub-004",4,"Equal range",86.327,4,17,17,1.56,"weakly_accept",3
"910","sub-004",4,"Equal range",95.228,4,6,5,3.329,"strongly_accept",4
"911","sub-004",4,"Equal range",100.329,4,7,18,2.184,"strongly_reject",1
"912","sub-004",4,"Equal range",108.13,4,15,20,3.739,"weakly_reject",2
"913","sub-004",4,"Equal range",113.731,4,8,10,1.767,"strongly_reject",1
"914","sub-004",4,"Equal range",119.432,4,9,11,2.29,"strongly_reject",1
"915","sub-004",4,"Equal range",126.334,4,13,6,1.561,"strongly_accept",4
"916","sub-004",4,"Equal range",134.035,4,9,5,1.56,"strongly_accept",4
"917","sub-004",4,"Equal range",141.036,4,12,15,1.561,"weakly_reject",2
"918","sub-004",4,"Equal range",147.626,4,9,20,1.56,"strongly_reject",1
"919","sub-004",4,"Equal range",153.026,4,13,12,1.56,"weakly_accept",3
"920","sub-004",4,"Equal range",160.626,4,17,9,0.936,"strongly_accept",4
"921","sub-004",4,"Equal range",170.526,4,20,20,1.145,"weakly_accept",3
"922","sub-004",4,"Equal range",178.026,4,14,13,2.286,"weakly_accept",3
"923","sub-004",4,"Equal range",183.827,4,13,17,2.081,"strongly_reject",1
"924","sub-004",4,"Equal range",189.93,4,20,16,1.665,"strongly_accept",4
"925","sub-004",4,"Equal range",199.03,4,5,12,1.873,"strongly_reject",1
"926","sub-004",4,"Equal range",204.231,4,7,7,1.663,"weakly_accept",3
"927","sub-004",4,"Equal range",209.732,4,16,5,1.04,"strongly_accept",4
"928","sub-004",4,"Equal range",216.633,4,8,20,1.56,"strongly_reject",1
"929","sub-004",4,"Equal range",225.937,4,20,7,1.352,"strongly_accept",4
"930","sub-004",4,"Equal range",230.936,4,9,15,2.288,"strongly_reject",1
"931","sub-004",4,"Equal range",237.136,4,20,13,1.663,"strongly_accept",4
"932","sub-004",4,"Equal range",243.227,4,16,6,1.144,"strongly_accept",4
"933","sub-004",4,"Equal range",248.427,4,15,5,1.976,"strongly_accept",4
"934","sub-004",4,"Equal range",254.93,4,9,7,1.977,"weakly_accept",3
"935","sub-004",4,"Equal range",261.628,4,10,5,1.249,"strongly_accept",4
"936","sub-004",4,"Equal range",266.827,4,5,13,1.454,"strongly_reject",1
"937","sub-004",4,"Equal range",275.728,4,14,14,2.601,"weakly_accept",3
"938","sub-004",4,"Equal range",285.328,4,10,12,2.287,"strongly_reject",1
"939","sub-004",4,"Equal range",290.932,4,12,17,3.326,"strongly_reject",1
"940","sub-004",4,"Equal range",296.53,4,5,10,1.558,"strongly_reject",1
"941","sub-004",4,"Equal range",304.331,4,17,18,0,"NoResp",NA
"942","sub-004",4,"Equal range",311.732,4,19,11,1.248,"strongly_accept",4
"943","sub-004",4,"Equal range",317.734,4,19,14,1.35,"strongly_accept",4
"944","sub-004",4,"Equal range",323.936,4,9,9,2.497,"strongly_accept",4
"945","sub-004",4,"Equal range",332.136,4,19,5,1.352,"strongly_accept",4
"946","sub-004",4,"Equal range",341.228,4,6,12,1.664,"strongly_reject",1
"947","sub-004",4,"Equal range",346.931,4,12,19,2.808,"strongly_reject",1
"948","sub-004",4,"Equal range",352.328,4,17,13,1.56,"strongly_accept",4
"949","sub-004",4,"Equal range",358.129,4,20,11,0.933,"strongly_accept",4
"950","sub-004",4,"Equal range",364.729,4,13,19,1.766,"strongly_reject",1
"951","sub-004",4,"Equal range",370.931,4,13,10,1.455,"strongly_accept",4
"952","sub-004",4,"Equal range",378.329,4,8,15,1.353,"strongly_reject",1
"953","sub-004",4,"Equal range",383.83,4,20,6,1.456,"strongly_accept",4
"954","sub-004",4,"Equal range",391.43,4,13,20,1.145,"strongly_reject",1
"955","sub-004",4,"Equal range",400.332,4,9,18,0.934,"strongly_reject",1
"956","sub-004",4,"Equal range",406.433,4,15,14,1.769,"weakly_accept",3
"957","sub-004",4,"Equal range",416.134,4,9,8,1.247,"weakly_accept",3
"958","sub-004",4,"Equal range",424.135,4,5,16,0,"NoResp",NA
"959","sub-004",4,"Equal range",432.931,4,11,9,1.041,"weakly_accept",3
"960","sub-004",4,"Equal range",441.03,4,5,6,1.664,"weakly_reject",2
"961","sub-004",4,"Equal range",4.075,4,9,13,1.04,"strongly_reject",1
"962","sub-004",4,"Equal range",9.636,4,10,20,0.83,"strongly_reject",1
"963","sub-004",4,"Equal range",15.523,4,13,7,1.353,"strongly_accept",4
"964","sub-004",4,"Equal range",21.624,4,5,15,1.144,"strongly_reject",1
"965","sub-004",4,"Equal range",28.624,4,18,19,2.185,"weakly_reject",2
"966","sub-004",4,"Equal range",36.324,4,8,16,0.833,"strongly_reject",1
"967","sub-004",4,"Equal range",44.725,4,17,14,1.041,"strongly_accept",4
"968","sub-004",4,"Equal range",52.127,4,17,6,1.561,"strongly_accept",4
"969","sub-004",4,"Equal range",62.028,4,15,17,1.455,"weakly_reject",2
"970","sub-004",4,"Equal range",67.429,4,16,8,1.144,"strongly_accept",4
"971","sub-004",4,"Equal range",73.93,4,15,19,1.663,"weakly_reject",2
"972","sub-004",4,"Equal range",80.131,4,11,7,2.079,"weakly_accept",3
"973","sub-004",4,"Equal range",89.033,4,16,11,1.249,"strongly_accept",4
"974","sub-004",4,"Equal range",94.634,4,15,8,0.937,"strongly_accept",4
"975","sub-004",4,"Equal range",100.435,4,7,14,1.352,"strongly_reject",1
"976","sub-004",4,"Equal range",105.941,4,18,11,1.456,"strongly_accept",4
"977","sub-004",4,"Equal range",111.025,4,5,9,1.768,"strongly_reject",1
"978","sub-004",4,"Equal range",119.825,4,6,18,2.08,"strongly_reject",1
"979","sub-004",4,"Equal range",128.826,4,10,17,1.145,"strongly_accept",4
"980","sub-004",4,"Equal range",136.626,4,10,15,1.874,"strongly_reject",1
"981","sub-004",4,"Equal range",144.726,4,17,5,1.351,"strongly_accept",4
"982","sub-004",4,"Equal range",150.928,4,7,20,1.455,"strongly_reject",1
"983","sub-004",4,"Equal range",156.428,4,10,10,1.665,"weakly_accept",3
"984","sub-004",4,"Equal range",165.73,4,6,16,1.453,"strongly_reject",1
"985","sub-004",4,"Equal range",175.031,4,16,12,1.665,"strongly_accept",4
"986","sub-004",4,"Equal range",184.133,4,20,14,1.249,"strongly_accept",4
"987","sub-004",4,"Equal range",193.234,4,19,7,0.935,"strongly_accept",4
"988","sub-004",4,"Equal range",198.236,4,18,15,1.872,"strongly_accept",4
"989","sub-004",4,"Equal range",203.426,4,11,8,1.247,"strongly_accept",4
"990","sub-004",4,"Equal range",208.526,4,18,14,1.456,"strongly_accept",4
"991","sub-004",4,"Equal range",215.127,4,11,18,1.354,"strongly_reject",1
"992","sub-004",4,"Equal range",220.827,4,13,18,1.872,"strongly_reject",1
"993","sub-004",4,"Equal range",230.527,4,8,19,1.143,"strongly_reject",1
"994","sub-004",4,"Equal range",235.527,4,16,9,2.599,"strongly_accept",4
"995","sub-004",4,"Equal range",242.427,4,8,12,1.143,"strongly_reject",1
"996","sub-004",4,"Equal range",249.328,4,16,20,1.457,"strongly_reject",1
"997","sub-004",4,"Equal range",254.829,4,9,10,2.08,"weakly_reject",2
"998","sub-004",4,"Equal range",263.731,4,19,19,1.349,"weakly_accept",3
"999","sub-004",4,"Equal range",271.332,4,20,10,1.664,"strongly_accept",4
"1000","sub-004",4,"Equal range",277.533,4,18,17,1.766,"weakly_accept",3
"1001","sub-004",4,"Equal range",285.034,4,7,10,1.04,"strongly_reject",1
"1002","sub-004",4,"Equal range",290.735,4,15,13,1.562,"strongly_accept",4
"1003","sub-004",4,"Equal range",298.328,4,12,14,2.184,"weakly_reject",2
"1004","sub-004",4,"Equal range",304.128,4,14,16,2.081,"weakly_reject",2
"1005","sub-004",4,"Equal range",311.528,4,14,8,1.247,"strongly_accept",4
"1006","sub-004",4,"Equal range",321.128,4,19,20,1.764,"weakly_accept",3
"1007","sub-004",4,"Equal range",328.929,4,6,11,1.559,"strongly_reject",1
"1008","sub-004",4,"Equal range",336.93,4,7,6,1.766,"weakly_accept",3
"1009","sub-004",4,"Equal range",342.629,4,8,6,1.872,"weakly_accept",3
"1010","sub-004",4,"Equal range",348.729,4,10,6,1.351,"strongly_accept",4
"1011","sub-004",4,"Equal range",354.229,4,10,11,1.872,"weakly_reject",2
"1012","sub-004",4,"Equal range",362.131,4,12,18,1.977,"strongly_reject",1
"1013","sub-004",4,"Equal range",367.532,4,16,15,1.768,"strongly_accept",4
"1014","sub-004",4,"Equal range",374.133,4,15,12,2.601,"strongly_accept",4
"1015","sub-004",4,"Equal range",379.334,4,10,16,2.806,"strongly_reject",1
"1016","sub-004",4,"Equal range",386.936,4,15,16,1.976,"weakly_reject",2
"1017","sub-004",4,"Equal range",393.629,4,7,8,1.248,"weakly_reject",2
"1018","sub-004",4,"Equal range",399.63,4,20,5,1.041,"strongly_accept",4
"1019","sub-004",4,"Equal range",408.53,4,12,7,1.559,"strongly_accept",4
"1020","sub-004",4,"Equal range",414.629,4,7,19,1.143,"strongly_reject",1
"1021","sub-004",4,"Equal range",422.03,4,6,6,1.144,"weakly_accept",3
"1022","sub-004",4,"Equal range",427.23,4,18,10,1.458,"strongly_accept",4
"1023","sub-004",4,"Equal range",435.43,4,11,10,3.221,"strongly_accept",4
"1024","sub-004",4,"Equal range",441.03,4,18,9,1.039,"strongly_accept",4
"1281","sub-006",6,"Equal range",4.051,4,5,11,1.35,"strongly_reject",1
"1282","sub-006",6,"Equal range",9.132,4,20,18,1.041,"strongly_accept",4
"1283","sub-006",6,"Equal range",15.333,4,19,10,0.937,"strongly_accept",4
"1284","sub-006",6,"Equal range",23.134,4,7,5,1.145,"weakly_accept",3
"1285","sub-006",6,"Equal range",30.736,4,6,14,1.041,"weakly_reject",2
"1286","sub-006",6,"Equal range",39.633,4,18,5,0.832,"strongly_accept",4
"1287","sub-006",6,"Equal range",45.133,4,18,13,1.353,"strongly_accept",4
"1288","sub-006",6,"Equal range",50.833,4,17,20,1.351,"strongly_reject",1
"1289","sub-006",6,"Equal range",58.232,4,17,16,1.871,"weakly_accept",3
"1290","sub-006",6,"Equal range",67.333,4,7,15,1.456,"strongly_reject",1
"1291","sub-006",6,"Equal range",72.333,4,11,19,1.249,"strongly_reject",1
"1292","sub-006",6,"Equal range",78.533,4,13,8,1.041,"strongly_accept",4
"1293","sub-006",6,"Equal range",84.133,4,8,7,1.145,"weakly_accept",3
"1294","sub-006",6,"Equal range",93.033,4,15,11,1.456,"weakly_accept",3
"1295","sub-006",6,"Equal range",98.933,4,17,15,1.248,"weakly_accept",3
"1296","sub-006",6,"Equal range",107.033,4,15,15,1.454,"weakly_reject",2
"1297","sub-006",6,"Equal range",113.934,4,8,18,1.457,"strongly_reject",1
"1298","sub-006",6,"Equal range",121.335,4,11,12,1.247,"weakly_reject",2
"1299","sub-006",6,"Equal range",126.536,4,20,15,1.663,"strongly_accept",4
"1300","sub-006",6,"Equal range",132.237,4,9,17,0.937,"strongly_reject",1
"1301","sub-006",6,"Equal range",139.634,4,14,5,1.143,"strongly_accept",4
"1302","sub-006",6,"Equal range",145.734,4,5,14,1.041,"strongly_reject",1
"1303","sub-006",6,"Equal range",151.434,4,11,11,1.041,"weakly_reject",2
"1304","sub-006",6,"Equal range",156.434,4,15,9,0.937,"strongly_accept",4
"1305","sub-006",6,"Equal range",164.434,4,8,13,0.936,"strongly_reject",1
"1306","sub-006",6,"Equal range",173.334,4,14,12,1.456,"weakly_accept",3
"1307","sub-006",6,"Equal range",178.835,4,14,7,1.77,"strongly_accept",4
"1308","sub-006",6,"Equal range",187.234,4,19,18,1.456,"weakly_accept",3
"1309","sub-006",6,"Equal range",193.835,4,11,6,1.248,"strongly_accept",4
"1310","sub-006",6,"Equal range",202.935,4,11,5,0.934,"strongly_accept",4
"1311","sub-006",6,"Equal range",212.235,4,5,18,1.146,"strongly_reject",1
"1312","sub-006",6,"Equal range",218.035,4,5,8,1.665,"weakly_reject",2
"1313","sub-006",6,"Equal range",223.636,4,10,18,1.041,"strongly_reject",1
"1314","sub-006",6,"Equal range",231.338,4,9,14,1.353,"strongly_reject",1
"1315","sub-006",6,"Equal range",237.835,4,10,7,1.249,"weakly_accept",3
"1316","sub-006",6,"Equal range",243.035,4,14,18,1.142,"strongly_reject",1
"1317","sub-006",6,"Equal range",250.036,4,14,19,1.146,"strongly_reject",1
"1318","sub-006",6,"Equal range",255.436,4,7,9,1.144,"weakly_reject",2
"1319","sub-006",6,"Equal range",260.836,4,17,8,1.146,"strongly_accept",4
"1320","sub-006",6,"Equal range",267.735,4,10,13,1.038,"weakly_reject",2
"1321","sub-006",6,"Equal range",277.036,4,18,20,1.145,"weakly_reject",2
"1322","sub-006",6,"Equal range",284.936,4,12,8,1.353,"weakly_accept",3
"1323","sub-006",6,"Equal range",292.536,4,19,9,0.833,"strongly_accept",4
"1324","sub-006",6,"Equal range",297.736,4,12,9,0.935,"weakly_accept",3
"1325","sub-006",6,"Equal range",302.836,4,16,16,2.286,"weakly_reject",2
"1326","sub-006",6,"Equal range",308.836,4,12,16,1.664,"strongly_reject",1
"1327","sub-006",6,"Equal range",314.337,4,7,11,1.144,"weakly_reject",2
"1328","sub-006",6,"Equal range",320.42,4,11,20,1.042,"strongly_reject",1
"1329","sub-006",6,"Equal range",326.221,4,5,5,1.353,"weakly_reject",2
"1330","sub-006",6,"Equal range",332.421,4,13,15,1.557,"weakly_reject",2
"1331","sub-006",6,"Equal range",342.024,4,11,15,0.937,"weakly_reject",2
"1332","sub-006",6,"Equal range",347.624,4,18,7,1.245,"strongly_accept",4
"1333","sub-006",6,"Equal range",353.126,4,6,20,1.143,"strongly_reject",1
"1334","sub-006",6,"Equal range",361.327,4,6,10,1.247,"weakly_reject",2
"1335","sub-006",6,"Equal range",368.828,4,18,12,1.457,"strongly_accept",4
"1336","sub-006",6,"Equal range",378.73,4,16,14,1.04,"weakly_reject",2
"1337","sub-006",6,"Equal range",388.432,4,12,11,2.082,"weakly_accept",3
"1338","sub-006",6,"Equal range",396.233,4,6,17,1.145,"strongly_reject",1
"1339","sub-006",6,"Equal range",405.035,4,14,20,1.039,"strongly_reject",1
"1340","sub-006",6,"Equal range",411.738,4,20,8,1.042,"strongly_accept",4
"1341","sub-006",6,"Equal range",418.321,4,20,9,1.145,"strongly_accept",4
"1342","sub-006",6,"Equal range",424.421,4,14,9,2.08,"strongly_accept",4
"1343","sub-006",6,"Equal range",433.423,4,16,17,1.14,"weakly_reject",2
"1344","sub-006",6,"Equal range",441.024,4,13,5,1.351,"strongly_accept",4
"1345","sub-006",6,"Equal range",4.044,4,19,16,1.039,"strongly_accept",4
"1346","sub-006",6,"Equal range",10.234,4,12,10,1.144,"weakly_accept",3
"1347","sub-006",6,"Equal range",15.435,4,19,12,1.352,"strongly_accept",4
"1348","sub-006",6,"Equal range",21.436,4,5,19,1.145,"strongly_reject",1
"1349","sub-006",6,"Equal range",31.027,4,10,19,1.041,"strongly_reject",1
"1350","sub-006",6,"Equal range",38.527,4,6,15,1.041,"strongly_reject",1
"1351","sub-006",6,"Equal range",47.527,4,9,6,1.351,"weakly_accept",3
"1352","sub-006",6,"Equal range",55.127,4,6,9,1.144,"weakly_reject",2
"1353","sub-006",6,"Equal range",60.927,4,16,18,1.768,"strongly_reject",1
"1354","sub-006",6,"Equal range",66.628,4,5,17,1.04,"strongly_reject",1
"1355","sub-006",6,"Equal range",72.128,4,16,10,1.558,"weakly_accept",3
"1356","sub-006",6,"Equal range",77.729,4,9,16,1.249,"strongly_reject",1
"1357","sub-006",6,"Equal range",84.631,4,20,12,1.145,"strongly_accept",4
"1358","sub-006",6,"Equal range",90.032,4,8,17,1.248,"strongly_reject",1
"1359","sub-006",6,"Equal range",99.933,4,20,19,1.246,"weakly_reject",2
"1360","sub-006",6,"Equal range",109.234,4,18,16,1.456,"weakly_reject",2
"1361","sub-006",6,"Equal range",115.936,4,7,16,1.143,"strongly_reject",1
"1362","sub-006",6,"Equal range",121.028,4,17,19,1.769,"strongly_reject",1
"1363","sub-006",6,"Equal range",126.029,4,15,7,1.457,"strongly_accept",4
"1364","sub-006",6,"Equal range",132.128,4,19,13,1.457,"weakly_accept",3
"1365","sub-006",6,"Equal range",138.728,4,6,13,1.144,"strongly_reject",1
"1366","sub-006",6,"Equal range",144.629,4,17,12,1.144,"weakly_accept",3
"1367","sub-006",6,"Equal range",150.429,4,9,19,1.353,"strongly_reject",1
"1368","sub-006",6,"Equal range",156.128,4,5,7,1.557,"weakly_reject",2
"1369","sub-006",6,"Equal range",165.028,4,19,6,1.454,"strongly_accept",4
"1370","sub-006",6,"Equal range",172.629,4,7,12,1.142,"weakly_reject",2
"1371","sub-006",6,"Equal range",177.83,4,13,16,1.767,"strongly_reject",1
"1372","sub-006",6,"Equal range",183.031,4,12,5,1.248,"strongly_accept",4
"1373","sub-006",6,"Equal range",190.732,4,19,15,1.247,"weakly_accept",3
"1374","sub-006",6,"Equal range",200.434,4,18,8,1.144,"strongly_accept",4
"1375","sub-006",6,"Equal range",208.235,4,12,12,1.039,"weakly_reject",2
"1376","sub-006",6,"Equal range",215.629,4,12,20,1.144,"strongly_reject",1
"1377","sub-006",6,"Equal range",221.73,4,8,9,1.352,"weakly_reject",2
"1378","sub-006",6,"Equal range",227.23,4,5,20,1.354,"strongly_reject",1
"1379","sub-006",6,"Equal range",234.63,4,15,18,1.246,"strongly_reject",1
"1380","sub-006",6,"Equal range",240.13,4,11,17,1.977,"strongly_reject",1
"1381","sub-006",6,"Equal range",245.13,4,14,15,1.248,"weakly_reject",2
"1382","sub-006",6,"Equal range",250.23,4,16,13,1.456,"weakly_reject",2
"1383","sub-006",6,"Equal range",258.33,4,9,12,1.456,"weakly_reject",2
"1384","sub-006",6,"Equal range",264.431,4,14,6,1.042,"strongly_accept",4
"1385","sub-006",6,"Equal range",271.331,4,13,14,1.041,"weakly_reject",2
"1386","sub-006",6,"Equal range",276.932,4,6,8,1.351,"weakly_reject",2
"1387","sub-006",6,"Equal range",284.332,4,19,8,1.143,"strongly_accept",4
"1388","sub-006",6,"Equal range",289.935,4,11,13,1.249,"weakly_reject",2
"1389","sub-006",6,"Equal range",298.835,4,10,9,0.934,"weakly_accept",3
